Hour,Minute,Second,Microsecond,IR1
17,35,31,489594,38993.0
17,35,31,501594,39006.0
17,35,31,513445,38999.0
17,35,31,521608,38980.0
17,35,31,534506,38965.0
17,35,31,542647,38955.0
17,35,31,554571,38941.0
17,35,31,562596,38873.0
17,35,31,575666,38686.0
17,35,31,587563,38461.0
17,35,31,595782,38314.0
17,35,31,607713,38249.0
17,35,31,615793,38231.0
17,35,31,628786,38247.0
17,35,31,636854,38304.0
17,35,31,648793,38374.0
17,35,31,661546,38416.0
17,35,31,669844,38460.0
17,35,31,681617,38522.0
17,35,31,689622,38570.0
17,35,31,701770,38597.0
17,35,31,710951,38572.0
17,35,31,722657,38473.0
17,35,31,734620,38283.0
17,35,31,743648,38104.0
17,35,31,755722,38017.0
17,35,31,763608,38003.0
17,35,31,775783,38036.0
17,35,31,783761,38093.0
17,35,31,796764,38193.0
17,35,31,808534,38171.0
17,35,31,816573,38190.0
17,35,31,828732,38216.0
17,35,31,837763,38261.0
17,35,31,849744,38304.0
17,35,31,857614,38355.0
17,35,31,869659,38394.0
17,35,31,882613,38435.0
17,35,31,890713,38459.0
17,35,31,902718,38478.0
17,35,31,910752,38515.0
17,35,31,923762,38543.0
17,35,31,931538,38563.0
17,35,31,943657,38580.0
17,35,31,955561,38595.0
17,35,31,964761,38625.0
17,35,31,976582,38636.0
17,35,31,984541,38656.0
17,35,31,996589,38663.0
17,35,32,5826,38676.0
17,35,32,17767,38680.0
17,35,32,29509,38678.0
17,35,32,37585,38675.0
17,35,32,50725,38675.0
17,35,32,58924,38670.0
17,35,32,70762,38661.0
17,35,32,78647,38674.0
17,35,32,91648,38679.0
17,35,32,103632,38680.0
17,35,32,111748,38691.0
17,35,32,123726,38693.0
17,35,32,132578,38696.0
17,35,32,144760,38690.0
17,35,32,152638,38603.0
17,35,32,164761,38632.0
17,35,32,177516,38609.0
17,35,32,185555,38525.0
17,35,32,197755,38361.0
17,35,32,205765,38239.0
17,35,32,218830,38116.0
17,35,32,226832,37954.0
17,35,32,238757,38072.0
17,35,32,250639,37606.0
17,35,32,259875,37445.0
17,35,32,271721,37391.0
17,35,32,279604,37431.0
17,35,32,291766,37461.0
17,35,32,300606,37511.0
17,35,32,312772,37559.0
17,35,32,324547,37634.0
17,35,32,332766,37659.0
17,35,32,345722,37675.0
17,35,32,353646,37725.0
17,35,32,365771,37776.0
17,35,32,373585,37782.0
17,35,32,386691,37840.0
17,35,32,398626,37797.0
17,35,32,406768,37811.0
17,35,32,418562,37838.0
17,35,32,426818,37829.0
17,35,32,439773,37725.0
17,35,32,447585,37652.0
17,35,32,459721,37243.0
17,35,32,472596,37124.0
17,35,32,480761,36997.0
17,35,32,492757,36926.0
17,35,32,500547,36750.0
17,35,32,512533,36562.0
17,35,32,521532,36359.0
17,35,32,533499,36205.0
17,35,32,545438,36257.0
17,35,32,553531,36445.0
17,35,32,566637,36568.0
17,35,32,574516,36663.0
17,35,32,586747,36753.0
17,35,32,594759,36818.0
17,35,32,607646,36910.0
17,35,32,619638,36973.0
17,35,32,627583,37055.0
17,35,32,639759,37089.0
17,35,32,648760,37120.0
17,35,32,660655,37145.0
17,35,32,668630,37163.0
17,35,32,680754,37176.0
17,35,32,693556,37192.0
17,35,32,701770,37186.0
17,35,32,713753,37145.0
17,35,32,721775,36957.0
17,35,32,734610,36917.0
17,35,32,742554,36927.0
17,35,32,754763,37020.0
17,35,32,766618,37082.0
17,35,32,775537,37112.0
17,35,32,787755,37131.0
17,35,32,795554,37161.0
17,35,32,807533,37196.0
17,35,32,816718,37220.0
17,35,32,828730,37258.0
17,35,32,840643,37302.0
17,35,32,848719,37346.0
17,35,32,861633,37395.0
17,35,32,869744,37414.0
17,35,32,881739,37440.0
17,35,32,889726,37460.0
17,35,32,902914,37485.0
17,35,32,914525,37508.0
17,35,32,922742,37510.0
17,35,32,934916,37521.0
17,35,32,943734,37520.0
17,35,32,955738,37512.0
17,35,32,963571,37518.0
17,35,32,975799,37532.0
17,35,32,988644,37524.0
17,35,32,996735,37518.0
17,35,33,8745,37501.0
17,35,33,16515,37490.0
17,35,33,29593,37481.0
17,35,33,37724,37469.0
17,35,33,49741,37460.0
17,35,33,61595,37453.0
17,35,33,70614,37427.0
17,35,33,82736,37399.0
17,35,33,90732,37313.0
17,35,33,102902,37345.0
17,35,33,115648,37313.0
17,35,33,123654,37278.0
17,35,33,135626,37240.0
17,35,33,143522,37215.0
17,35,33,156738,37277.0
17,35,33,164743,37406.0
17,35,33,176595,37497.0
17,35,33,188532,37518.0
17,35,33,197569,37535.0
17,35,33,209650,37604.0
17,35,33,217685,37627.0
17,35,33,229606,37588.0
17,35,33,237738,37528.0
17,35,33,250742,37488.0
17,35,33,262403,37448.0
17,35,33,270591,37303.0
17,35,33,283573,37011.0
17,35,33,291731,36506.0
17,35,33,303740,35962.0
17,35,33,311557,35704.0
17,35,33,324632,35824.0
17,35,33,336529,36104.0
17,35,33,344548,36348.0
17,35,33,356638,36537.0
17,35,33,364788,36666.0
17,35,33,377510,36772.0
17,35,33,385620,36858.0
17,35,33,397742,36899.0
17,35,33,409473,36895.0
17,35,33,418545,36884.0
17,35,33,430656,36882.0
17,35,33,438548,36808.0
17,35,33,450742,36860.0
17,35,33,459552,36865.0
17,35,33,471741,36874.0
17,35,33,483462,36881.0
17,35,33,491558,36869.0
17,35,33,504508,36851.0
17,35,33,512745,36826.0
17,35,33,524934,36817.0
17,35,33,532739,36816.0
17,35,33,545597,36836.0
17,35,33,557524,36843.0
17,35,33,565743,36830.0
17,35,33,577538,36835.0
17,35,33,586587,36835.0
17,35,33,598748,36843.0
17,35,33,606561,36839.0
17,35,33,618747,36835.0
17,35,33,631515,36821.0
17,35,33,639761,36806.0
17,35,33,651564,36805.0
17,35,33,659567,36796.0
17,35,33,672651,36790.0
17,35,33,680697,36790.0
17,35,33,692755,36780.0
17,35,33,704518,36939.0
17,35,33,713561,37259.0
17,35,33,725710,37516.0
17,35,33,733645,37623.0
17,35,33,745638,37651.0
17,35,33,754584,37670.0
17,35,33,766730,37697.0
17,35,33,778505,37708.0
17,35,33,786567,37712.0
17,35,33,799629,37720.0
17,35,33,807507,37719.0
17,35,33,819712,37723.0
17,35,33,827721,37719.0
17,35,33,840590,37721.0
17,35,33,852363,37712.0
17,35,33,860572,37712.0
17,35,33,872651,37717.0
17,35,33,881527,37697.0
17,35,33,893716,37676.0
17,35,33,901543,37650.0
17,35,33,913717,37625.0
17,35,33,926549,37576.0
17,35,33,935064,37567.0
17,35,33,946629,37547.0
17,35,33,954735,37506.0
17,35,33,967574,37468.0
17,35,33,975705,37464.0
17,35,33,987524,37669.0
17,35,33,999541,37887.0
17,35,34,7607,38126.0
17,35,34,20642,38319.0
17,35,34,28724,38510.0
17,35,34,40553,38693.0
17,35,34,48711,38859.0
17,35,34,61468,38972.0
17,35,34,73559,38927.0
17,35,34,81532,38892.0
17,35,34,94528,38876.0
17,35,34,102866,38860.0
17,35,34,114552,38848.0
17,35,34,122721,38849.0
17,35,34,134713,38831.0
17,35,34,147540,38826.0
17,35,34,155716,38789.0
17,35,34,167473,38734.0
17,35,34,175540,38714.0
17,35,34,188589,38676.0
17,35,34,196590,38627.0
17,35,34,208721,38620.0
17,35,34,220424,38593.0
17,35,34,229751,38594.0
17,35,34,241527,38576.0
17,35,34,249569,38538.0
17,35,34,261505,38484.0
17,35,34,270475,38455.0
17,35,34,282482,38432.0
17,35,34,294402,38417.0
17,35,34,302487,38400.0
17,35,34,315408,38388.0
17,35,34,323509,38345.0
17,35,34,335699,38345.0
17,35,34,343623,38416.0
17,35,34,356709,38503.0
17,35,34,368555,38558.0
17,35,34,376573,38564.0
17,35,34,388650,38564.0
17,35,34,397588,38571.0
17,35,34,409716,38551.0
17,35,34,417554,38556.0
17,35,34,429642,38555.0
17,35,34,442664,38539.0
17,35,34,450533,38534.0
17,35,34,462616,38528.0
17,35,34,470532,38535.0
17,35,34,483590,38532.0
17,35,34,491727,38525.0
17,35,34,503608,38535.0
17,35,34,515560,38537.0
17,35,34,524521,38518.0
17,35,34,536662,38525.0
17,35,34,544718,38534.0
17,35,34,556562,38544.0
17,35,34,565511,38541.0
17,35,34,577589,38548.0
17,35,34,589458,38554.0
17,35,34,597718,38549.0
17,35,34,610726,38552.0
17,35,34,618554,38548.0
17,35,34,630709,38544.0
17,35,34,638556,38494.0
17,35,34,651508,38373.0
17,35,34,663436,38269.0
17,35,34,671703,38254.0
17,35,34,683690,38269.0
17,35,34,691538,38294.0
17,35,34,704608,38314.0
17,35,34,712724,38329.0
17,35,34,724546,38350.0
17,35,34,737560,38380.0
17,35,34,745545,38472.0
17,35,34,757576,38429.0
17,35,34,765709,38433.0
17,35,34,777690,38436.0
17,35,34,786689,38445.0
17,35,34,798654,38447.0
17,35,34,810444,38447.0
17,35,34,818468,38427.0
17,35,34,831651,38314.0
17,35,34,839698,38122.0
17,35,34,851711,37900.0
17,35,34,859505,37712.0
17,35,34,872695,37628.0
17,35,34,884489,37641.0
17,35,34,892695,37692.0
17,35,34,904501,37722.0
17,35,34,913528,37745.0
17,35,34,925695,37780.0
17,35,34,933521,37824.0
17,35,34,945697,37855.0
17,35,34,958596,37883.0
17,35,34,966693,37932.0
17,35,34,978651,37993.0
17,35,34,986692,38041.0
17,35,34,999694,38091.0
17,35,35,7452,38136.0
17,35,35,19545,38172.0
17,35,35,31576,38212.0
17,35,35,40704,38241.0
17,35,35,52685,38279.0
17,35,35,60621,38332.0
17,35,35,72454,38387.0
17,35,35,81530,38435.0
17,35,35,93707,38475.0
17,35,35,105423,38537.0
17,35,35,113499,38573.0
17,35,35,126625,38615.0
17,35,35,134502,38642.0
17,35,35,146708,38669.0
17,35,35,154615,38704.0
17,35,35,168744,38728.0
17,35,35,179422,38735.0
17,35,35,187462,38748.0
17,35,35,199655,38780.0
17,35,35,208687,38822.0
17,35,35,220546,38862.0
17,35,35,228554,38882.0
17,35,35,240603,38902.0
17,35,35,253565,38919.0
17,35,35,261540,38948.0
17,35,35,273547,38973.0
17,35,35,281480,39011.0
17,35,35,294697,39027.0
17,35,35,302521,39052.0
17,35,35,314530,39075.0
17,35,35,326577,39083.0
17,35,35,335508,39103.0
17,35,35,347702,39096.0
17,35,35,355690,39108.0
17,35,35,367595,39115.0
17,35,35,375696,39131.0
17,35,35,388590,39132.0
17,35,35,400568,39136.0
17,35,35,408511,39138.0
17,35,35,421516,39132.0
17,35,35,429583,39132.0
17,35,35,441587,39124.0
17,35,35,449689,39121.0
17,35,35,462726,39119.0
17,35,35,474568,39121.0
17,35,35,482566,39142.0
17,35,35,494635,39148.0
17,35,35,502695,39160.0
17,35,35,515702,39149.0
17,35,35,523546,39164.0
17,35,35,535578,39128.0
17,35,35,548567,39047.0
17,35,35,556516,39031.0
17,35,35,568537,39053.0
17,35,35,576598,39055.0
17,35,35,589551,39082.0
17,35,35,597688,39081.0
17,35,35,609807,39062.0
17,35,35,621522,39088.0
17,35,35,629491,39091.0
17,35,35,642698,39098.0
17,35,35,650523,39111.0
17,35,35,662700,39099.0
17,35,35,670458,39031.0
17,35,35,683535,38805.0
17,35,35,695536,38583.0
17,35,35,703688,38372.0
17,35,35,715688,38151.0
17,35,35,724523,37969.0
17,35,35,736592,37830.0
17,35,35,744688,37641.0
17,35,35,756689,37407.0
17,35,35,769523,37241.0
17,35,35,777594,37138.0
17,35,35,789672,37153.0
17,35,35,797497,37266.0
17,35,35,810620,37341.0
17,35,35,818661,37408.0
17,35,35,830534,37467.0
17,35,35,842411,37561.0
17,35,35,851656,37634.0
17,35,35,863683,37684.0
17,35,35,871509,37703.0
17,35,35,883584,37709.0
17,35,35,892681,37730.0
17,35,35,904672,37764.0
17,35,35,916581,37776.0
17,35,35,924490,37728.0
17,35,35,937599,37518.0
17,35,35,945443,37308.0
17,35,35,957680,37142.0
17,35,35,965510,37229.0
17,35,35,978682,37376.0
17,35,35,990498,37449.0
17,35,35,998492,37527.0
17,35,36,10789,37556.0
17,35,36,19673,37615.0
17,35,36,31702,37645.0
17,35,36,39484,37713.0
17,35,36,51579,37743.0
17,35,36,64614,37771.0
17,35,36,72502,37799.0
17,35,36,84627,37837.0
17,35,36,92420,37843.0
17,35,36,105435,37846.0
17,35,36,113403,37857.0
17,35,36,125443,37863.0
17,35,36,137392,37858.0
17,35,36,146448,37867.0
17,35,36,158537,37874.0
17,35,36,166528,37870.0
17,35,36,178543,37864.0
17,35,36,186564,37865.0
17,35,36,199552,37864.0
17,35,36,211584,37864.0
17,35,36,219665,37869.0
17,35,36,232678,37874.0
17,35,36,240581,37874.0
17,35,36,252681,37868.0
17,35,36,260521,37864.0
17,35,36,272678,37859.0
17,35,36,285565,37851.0
17,35,36,293490,37842.0
17,35,36,305680,37853.0
17,35,36,313657,37852.0
17,35,36,326672,37854.0
17,35,36,334494,37844.0
17,35,36,346576,37832.0
17,35,36,358424,37823.0
17,35,36,367433,37812.0
17,35,36,379668,37796.0
17,35,36,387504,37783.0
17,35,36,399514,37765.0
17,35,36,408670,37752.0
17,35,36,420669,37729.0
17,35,36,432580,37703.0
17,35,36,440487,37678.0
17,35,36,453546,37639.0
17,35,36,461669,37580.0
17,35,36,473795,37441.0
17,35,36,481523,37047.0
17,35,36,494544,36380.0
17,35,36,506563,35810.0
17,35,36,514660,35557.0
17,35,36,526672,35497.0
17,35,36,535480,35619.0
17,35,36,547578,35883.0
17,35,36,555672,36146.0
17,35,36,567510,36372.0
17,35,36,580488,36594.0
17,35,36,588500,36788.0
17,35,36,600504,36918.0
17,35,36,608678,37018.0
17,35,36,621669,37109.0
17,35,36,629671,37169.0
17,35,36,641680,37214.0
17,35,36,653466,37252.0
17,35,36,662474,37282.0
17,35,36,674577,37323.0
17,35,36,682681,37359.0
17,35,36,694509,37382.0
17,35,36,707457,37386.0
17,35,36,715509,37379.0
17,35,36,727682,37368.0
17,35,36,735530,37350.0
17,35,36,748657,37339.0
17,35,36,756483,37332.0
17,35,36,768676,37326.0
17,35,36,780460,37319.0
17,35,36,789650,37297.0
17,35,36,801488,37262.0
17,35,36,809636,37249.0
