Y:D:M,H:M:S,Seconds,IR1 
2015:1:3,10:54:18.72,18.72,43774.0
2015:1:3,10:54:18.73,18.73,43954.0
2015:1:3,10:54:18.741,18.741,44106.0
2015:1:3,10:54:18.751,18.751,44194.0
2015:1:3,10:54:18.761,18.761,44232.0
2015:1:3,10:54:18.773,18.773,44224.0
2015:1:3,10:54:18.781,18.781,44187.0
2015:1:3,10:54:18.794,18.794,44057.0
2015:1:3,10:54:18.802,18.802,43646.0
2015:1:3,10:54:18.814,18.814,42920.0
2015:1:3,10:54:18.822,18.822,42100.0
2015:1:3,10:54:18.835,18.835,41525.0
2015:1:3,10:54:18.847,18.847,41361.0
2015:1:3,10:54:18.855,18.855,41559.0
2015:1:3,10:54:18.867,18.867,41845.0
2015:1:3,10:54:18.876,18.876,41945.0
2015:1:3,10:54:18.888,18.888,42039.0
2015:1:3,10:54:18.896,18.896,42170.0
2015:1:3,10:54:18.908,18.908,42368.0
2015:1:3,10:54:18.921,18.921,42537.0
2015:1:3,10:54:18.929,18.929,42681.0
2015:1:3,10:54:18.941,18.941,42763.0
2015:1:3,10:54:18.949,18.949,42799.0
2015:1:3,10:54:18.962,18.962,42722.0
2015:1:3,10:54:18.97,18.97,42545.0
2015:1:3,10:54:18.982,18.982,42295.0
2015:1:3,10:54:18.994,18.994,42191.0
2015:1:3,10:54:19.003,19.003,42203.0
2015:1:3,10:54:19.015,19.015,42246.0
2015:1:3,10:54:19.023,19.023,42380.0
2015:1:3,10:54:19.035,19.035,42459.0
2015:1:3,10:54:19.044,19.044,42477.0
2015:1:3,10:54:19.056,19.056,42458.0
2015:1:3,10:54:19.068,19.068,42366.0
2015:1:3,10:54:19.076,19.076,42398.0
2015:1:3,10:54:19.089,19.089,42482.0
2015:1:3,10:54:19.097,19.097,42664.0
2015:1:3,10:54:19.109,19.109,42903.0
2015:1:3,10:54:19.117,19.117,43133.0
2015:1:3,10:54:19.13,19.13,43324.0
2015:1:3,10:54:19.142,19.142,43430.0
2015:1:3,10:54:19.15,19.15,43597.0
2015:1:3,10:54:19.162,19.162,43613.0
2015:1:3,10:54:19.171,19.171,43692.0
2015:1:3,10:54:19.183,19.183,43834.0
2015:1:3,10:54:19.191,19.191,43812.0
2015:1:3,10:54:19.203,19.203,43827.0
2015:1:3,10:54:19.216,19.216,43875.0
2015:1:3,10:54:19.224,19.224,43957.0
2015:1:3,10:54:19.252,19.252,44021.0
2015:1:3,10:54:19.259,19.259,44005.0
2015:1:3,10:54:19.269,19.269,43907.0
2015:1:3,10:54:19.276,19.276,43828.0
2015:1:3,10:54:19.283,19.283,43844.0
2015:1:3,10:54:19.291,19.291,43911.0
2015:1:3,10:54:19.3,19.3,43974.0
2015:1:3,10:54:19.31,19.31,44026.0
2015:1:3,10:54:19.318,19.318,44040.0
2015:1:3,10:54:19.33,19.33,44032.0
2015:1:3,10:54:19.338,19.338,44014.0
2015:1:3,10:54:19.351,19.351,43982.0
2015:1:3,10:54:19.363,19.363,43963.0
2015:1:3,10:54:19.371,19.371,43993.0
2015:1:3,10:54:19.384,19.384,44056.0
2015:1:3,10:54:19.392,19.392,44089.0
2015:1:3,10:54:19.404,19.404,44053.0
2015:1:3,10:54:19.412,19.412,43970.0
2015:1:3,10:54:19.424,19.424,43907.0
2015:1:3,10:54:19.437,19.437,43897.0
2015:1:3,10:54:19.445,19.445,43941.0
2015:1:3,10:54:19.457,19.457,44010.0
2015:1:3,10:54:19.465,19.465,44068.0
2015:1:3,10:54:19.478,19.478,44073.0
2015:1:3,10:54:19.486,19.486,44012.0
2015:1:3,10:54:19.498,19.498,43920.0
2015:1:3,10:54:19.51,19.51,43832.0
2015:1:3,10:54:19.519,19.519,43783.0
2015:1:3,10:54:19.531,19.531,43800.0
2015:1:3,10:54:19.539,19.539,43847.0
2015:1:3,10:54:19.551,19.551,43849.0
2015:1:3,10:54:19.56,19.56,43445.0
2015:1:3,10:54:19.572,19.572,42183.0
2015:1:3,10:54:19.584,19.584,40311.0
2015:1:3,10:54:19.592,19.592,38876.0
2015:1:3,10:54:19.605,19.605,38553.0
2015:1:3,10:54:19.613,19.613,38910.0
2015:1:3,10:54:19.625,19.625,39536.0
2015:1:3,10:54:19.633,19.633,40140.0
2015:1:3,10:54:19.646,19.646,40568.0
2015:1:3,10:54:19.658,19.658,41059.0
2015:1:3,10:54:19.666,19.666,41621.0
2015:1:3,10:54:19.678,19.678,42129.0
2015:1:3,10:54:19.687,19.687,42484.0
2015:1:3,10:54:19.699,19.699,42738.0
2015:1:3,10:54:19.707,19.707,42968.0
2015:1:3,10:54:19.719,19.719,43166.0
2015:1:3,10:54:19.736,19.736,43315.0
2015:1:3,10:54:19.754,19.754,43395.0
2015:1:3,10:54:19.762,19.762,43442.0
2015:1:3,10:54:19.772,19.772,43464.0
2015:1:3,10:54:19.779,19.779,43542.0
2015:1:3,10:54:19.789,19.789,43530.0
2015:1:3,10:54:19.798,19.798,43548.0
2015:1:3,10:54:19.805,19.805,43558.0
2015:1:3,10:54:19.814,19.814,43468.0
2015:1:3,10:54:19.826,19.826,43503.0
2015:1:3,10:54:19.834,19.834,43475.0
2015:1:3,10:54:19.846,19.846,43461.0
2015:1:3,10:54:19.855,19.855,43447.0
2015:1:3,10:54:19.867,19.867,43432.0
2015:1:3,10:54:19.879,19.879,43439.0
2015:1:3,10:54:19.887,19.887,43436.0
2015:1:3,10:54:19.9,19.9,43461.0
2015:1:3,10:54:19.908,19.908,43492.0
2015:1:3,10:54:19.92,19.92,43522.0
2015:1:3,10:54:19.928,19.928,43523.0
2015:1:3,10:54:19.941,19.941,43477.0
2015:1:3,10:54:19.953,19.953,43435.0
2015:1:3,10:54:19.961,19.961,43433.0
2015:1:3,10:54:19.973,19.973,43447.0
2015:1:3,10:54:19.982,19.982,43418.0
2015:1:3,10:54:19.994,19.994,43342.0
2015:1:3,10:54:20.002,20.002,43265.0
2015:1:3,10:54:20.014,20.014,43211.0
2015:1:3,10:54:20.027,20.027,43136.0
2015:1:3,10:54:20.035,20.035,43059.0
2015:1:3,10:54:20.047,20.047,42996.0
2015:1:3,10:54:20.055,20.055,42933.0
2015:1:3,10:54:20.068,20.068,42856.0
2015:1:3,10:54:20.076,20.076,42766.0
2015:1:3,10:54:20.088,20.088,42693.0
2015:1:3,10:54:20.1,20.1,42640.0
2015:1:3,10:54:20.108,20.108,42597.0
2015:1:3,10:54:20.121,20.121,42560.0
2015:1:3,10:54:20.129,20.129,42539.0
2015:1:3,10:54:20.141,20.141,42531.0
2015:1:3,10:54:20.149,20.149,42495.0
2015:1:3,10:54:20.162,20.162,42462.0
2015:1:3,10:54:20.174,20.174,42445.0
2015:1:3,10:54:20.182,20.182,42499.0
2015:1:3,10:54:20.195,20.195,42580.0
2015:1:3,10:54:20.203,20.203,42681.0
2015:1:3,10:54:20.215,20.215,42790.0
2015:1:3,10:54:20.223,20.223,42872.0
2015:1:3,10:54:20.235,20.235,42921.0
2015:1:3,10:54:20.248,20.248,42942.0
2015:1:3,10:54:20.257,20.257,42975.0
2015:1:3,10:54:20.268,20.268,42999.0
2015:1:3,10:54:20.277,20.277,43040.0
2015:1:3,10:54:20.289,20.289,43064.0
2015:1:3,10:54:20.298,20.298,43107.0
2015:1:3,10:54:20.309,20.309,43129.0
2015:1:3,10:54:20.321,20.321,43164.0
2015:1:3,10:54:20.33,20.33,43196.0
2015:1:3,10:54:20.342,20.342,43230.0
2015:1:3,10:54:20.351,20.351,43230.0
2015:1:3,10:54:20.362,20.362,43224.0
2015:1:3,10:54:20.371,20.371,43164.0
2015:1:3,10:54:20.383,20.383,43086.0
2015:1:3,10:54:20.395,20.395,43023.0
2015:1:3,10:54:20.403,20.403,42987.0
2015:1:3,10:54:20.416,20.416,42961.0
2015:1:3,10:54:20.424,20.424,42937.0
2015:1:3,10:54:20.436,20.436,42921.0
2015:1:3,10:54:20.444,20.444,42933.0
2015:1:3,10:54:20.457,20.457,42916.0
2015:1:3,10:54:20.469,20.469,42907.0
2015:1:3,10:54:20.477,20.477,42852.0
2015:1:3,10:54:20.489,20.489,42793.0
2015:1:3,10:54:20.498,20.498,42775.0
2015:1:3,10:54:20.51,20.51,42792.0
2015:1:3,10:54:20.518,20.518,42831.0
2015:1:3,10:54:20.53,20.53,42880.0
2015:1:3,10:54:20.543,20.543,42891.0
2015:1:3,10:54:20.551,20.551,42903.0
2015:1:3,10:54:20.563,20.563,42891.0
2015:1:3,10:54:20.571,20.571,42882.0
2015:1:3,10:54:20.584,20.584,42906.0
2015:1:3,10:54:20.592,20.592,42926.0
2015:1:3,10:54:20.604,20.604,42943.0
2015:1:3,10:54:20.616,20.616,43007.0
2015:1:3,10:54:20.625,20.625,43173.0
2015:1:3,10:54:20.637,20.637,43349.0
2015:1:3,10:54:20.645,20.645,43364.0
2015:1:3,10:54:20.657,20.657,43347.0
2015:1:3,10:54:20.666,20.666,43321.0
2015:1:3,10:54:20.678,20.678,43314.0
2015:1:3,10:54:20.69,20.69,43244.0
2015:1:3,10:54:20.698,20.698,43184.0
2015:1:3,10:54:20.711,20.711,43120.0
2015:1:3,10:54:20.719,20.719,43079.0
2015:1:3,10:54:20.731,20.731,43037.0
2015:1:3,10:54:20.743,20.743,43004.0
2015:1:3,10:54:20.768,20.768,42973.0
2015:1:3,10:54:20.777,20.777,42958.0
2015:1:3,10:54:20.785,20.785,42939.0
2015:1:3,10:54:20.795,20.795,42910.0
2015:1:3,10:54:20.804,20.804,42889.0
2015:1:3,10:54:20.813,20.813,42888.0
2015:1:3,10:54:20.82,20.82,42910.0
2015:1:3,10:54:20.829,20.829,42948.0
2015:1:3,10:54:20.838,20.838,42948.0
2015:1:3,10:54:20.846,20.846,42906.0
2015:1:3,10:54:20.858,20.858,42868.0
2015:1:3,10:54:20.866,20.866,42835.0
2015:1:3,10:54:20.879,20.879,42876.0
2015:1:3,10:54:20.891,20.891,42872.0
2015:1:3,10:54:20.899,20.899,42861.0
2015:1:3,10:54:20.911,20.911,42813.0
2015:1:3,10:54:20.919,20.919,42774.0
2015:1:3,10:54:20.932,20.932,42777.0
2015:1:3,10:54:20.94,20.94,42793.0
2015:1:3,10:54:20.952,20.951999999999998,42835.0
2015:1:3,10:54:20.964,20.964,42842.0
2015:1:3,10:54:20.973,20.973,42746.0
2015:1:3,10:54:20.985,20.985,42697.0
2015:1:3,10:54:20.993,20.993,42429.0
2015:1:3,10:54:21.005,21.005,41926.0
2015:1:3,10:54:21.014,21.014,41452.0
2015:1:3,10:54:21.026,21.026,40972.0
2015:1:3,10:54:21.038,21.038,40453.0
2015:1:3,10:54:21.046,21.046,40073.0
2015:1:3,10:54:21.059,21.059,39754.0
2015:1:3,10:54:21.067,21.067,39534.0
2015:1:3,10:54:21.079,21.079,39477.0
2015:1:3,10:54:21.087,21.087,39599.0
2015:1:3,10:54:21.1,21.1,39973.0
2015:1:3,10:54:21.112,21.112,40400.0
2015:1:3,10:54:21.12,21.12,40749.0
2015:1:3,10:54:21.132,21.132,41027.0
2015:1:3,10:54:21.141,21.141,41229.0
2015:1:3,10:54:21.153,21.153,41410.0
2015:1:3,10:54:21.161,21.161,41540.0
2015:1:3,10:54:21.173,21.173,41587.0
2015:1:3,10:54:21.186,21.186,41739.0
2015:1:3,10:54:21.194,21.194,41936.0
2015:1:3,10:54:21.206,21.206,42052.0
2015:1:3,10:54:21.214,21.214,42077.0
2015:1:3,10:54:21.227,21.227,42122.0
2015:1:3,10:54:21.238,21.238,42150.0
2015:1:3,10:54:21.247,21.247,42062.0
2015:1:3,10:54:21.259,21.259,41975.0
2015:1:3,10:54:21.279,21.279,41623.0
2015:1:3,10:54:21.289,21.289,41001.0
2015:1:3,10:54:21.298,21.298,40284.0
2015:1:3,10:54:21.306,21.306,39750.0
2015:1:3,10:54:21.313,21.313,39503.0
2015:1:3,10:54:21.321,21.321,39330.0
2015:1:3,10:54:21.333,21.333,39291.0
2015:1:3,10:54:21.341,21.341,39262.0
2015:1:3,10:54:21.354,21.354,39331.0
2015:1:3,10:54:21.362,21.362,39326.0
2015:1:3,10:54:21.374,21.374,39285.0
2015:1:3,10:54:21.382,21.382,39291.0
2015:1:3,10:54:21.395,21.395,39218.0
2015:1:3,10:54:21.407,21.407,38935.0
2015:1:3,10:54:21.415,21.415,38658.0
2015:1:3,10:54:21.427,21.427,38398.0
2015:1:3,10:54:21.436,21.436,38104.0
2015:1:3,10:54:21.448,21.448,37790.0
2015:1:3,10:54:21.456,21.456,37334.0
2015:1:3,10:54:21.468,21.468,36874.0
2015:1:3,10:54:21.481,21.481,36484.0
2015:1:3,10:54:21.489,21.489,36651.0
2015:1:3,10:54:21.501,21.501,37156.0
2015:1:3,10:54:21.509,21.509,37819.0
2015:1:3,10:54:21.522,21.522,37878.0
2015:1:3,10:54:21.53,21.53,37604.0
2015:1:3,10:54:21.542,21.542,38873.0
2015:1:3,10:54:21.554,21.554,39643.0
2015:1:3,10:54:21.563,21.563,40169.0
2015:1:3,10:54:21.575,21.575,40641.0
2015:1:3,10:54:21.583,21.583,40689.0
2015:1:3,10:54:21.595,21.595,40759.0
2015:1:3,10:54:21.605,21.605,40711.0
2015:1:3,10:54:21.616,21.616,40686.0
2015:1:3,10:54:21.628,21.628,40723.0
2015:1:3,10:54:21.636,21.636,40291.0
2015:1:3,10:54:21.648,21.648,39818.0
2015:1:3,10:54:21.657,21.657,39878.0
2015:1:3,10:54:21.669,21.669,39596.0
2015:1:3,10:54:21.677,21.677,37357.0
2015:1:3,10:54:21.689,21.689,35803.0
2015:1:3,10:54:21.717,21.717,35361.0
2015:1:3,10:54:21.724,21.724,35618.0
2015:1:3,10:54:21.731,21.731,36546.0
2015:1:3,10:54:21.739,21.739,37722.0
2015:1:3,10:54:21.745,21.745,39022.0
2015:1:3,10:54:21.753,21.753,40054.0
2015:1:3,10:54:21.763,21.763,40970.0
2015:1:3,10:54:21.775,21.775,41586.0
2015:1:3,10:54:21.784,21.784,41727.0
2015:1:3,10:54:21.796,21.796,41503.0
2015:1:3,10:54:21.804,21.804,41402.0
2015:1:3,10:54:21.816,21.816,41477.0
2015:1:3,10:54:21.825,21.825,41591.0
2015:1:3,10:54:21.837,21.837,41719.0
2015:1:3,10:54:21.849,21.849,41971.0
2015:1:3,10:54:21.857,21.857,42336.0
2015:1:3,10:54:21.87,21.87,42640.0
2015:1:3,10:54:21.878,21.878,42903.0
2015:1:3,10:54:21.89,21.89,43130.0
2015:1:3,10:54:21.898,21.898,43275.0
2015:1:3,10:54:21.911,21.911,43333.0
2015:1:3,10:54:21.923,21.923,43350.0
2015:1:3,10:54:21.931,21.931,43321.0
2015:1:3,10:54:21.943,21.943,43221.0
2015:1:3,10:54:21.952,21.951999999999998,43046.0
2015:1:3,10:54:21.964,21.964,42898.0
2015:1:3,10:54:21.972,21.972,42691.0
2015:1:3,10:54:21.984,21.984,42354.0
2015:1:3,10:54:21.997,21.997,42213.0
2015:1:3,10:54:22.005,22.005,42176.0
2015:1:3,10:54:22.017,22.017,42086.0
2015:1:3,10:54:22.025,22.025,41707.0
2015:1:3,10:54:22.038,22.038,41219.0
2015:1:3,10:54:22.046,22.046,40790.0
2015:1:3,10:54:22.058,22.058,40606.0
2015:1:3,10:54:22.07,22.07,40680.0
2015:1:3,10:54:22.079,22.079,40793.0
2015:1:3,10:54:22.091,22.091,40876.0
2015:1:3,10:54:22.099,22.099,40933.0
2015:1:3,10:54:22.111,22.111,41021.0
2015:1:3,10:54:22.12,22.12,41171.0
2015:1:3,10:54:22.132,22.132,41369.0
2015:1:3,10:54:22.144,22.144,41499.0
2015:1:3,10:54:22.152,22.152,41499.0
2015:1:3,10:54:22.165,22.165,41417.0
2015:1:3,10:54:22.173,22.173,41369.0
2015:1:3,10:54:22.185,22.185,41389.0
2015:1:3,10:54:22.193,22.193,41409.0
2015:1:3,10:54:22.206,22.206,41377.0
2015:1:3,10:54:22.218,22.218,41328.0
2015:1:3,10:54:22.226,22.226,41280.0
2015:1:3,10:54:22.238,22.238,41138.0
2015:1:3,10:54:22.246,22.246,41104.0
2015:1:3,10:54:22.259,22.259,41048.0
2015:1:3,10:54:22.267,22.267,41031.0
2015:1:3,10:54:22.279,22.279,41029.0
2015:1:3,10:54:22.295,22.295,40935.0
2015:1:3,10:54:22.304,22.304,40708.0
2015:1:3,10:54:22.312,22.312,40485.0
2015:1:3,10:54:22.321,22.321,40372.0
2015:1:3,10:54:22.333,22.333,40346.0
2015:1:3,10:54:22.341,22.341,40347.0
2015:1:3,10:54:22.353,22.353,40343.0
2015:1:3,10:54:22.365,22.365,40298.0
2015:1:3,10:54:22.373,22.373,40225.0
2015:1:3,10:54:22.386,22.386,40168.0
2015:1:3,10:54:22.394,22.394,40176.0
2015:1:3,10:54:22.406,22.406,40230.0
2015:1:3,10:54:22.414,22.414,40252.0
2015:1:3,10:54:22.427,22.427,40196.0
2015:1:3,10:54:22.439,22.439,40127.0
2015:1:3,10:54:22.447,22.447,40093.0
2015:1:3,10:54:22.459,22.459,40097.0
2015:1:3,10:54:22.468,22.468,40117.0
2015:1:3,10:54:22.48,22.48,40086.0
2015:1:3,10:54:22.488,22.488,39979.0
2015:1:3,10:54:22.5,22.5,39848.0
2015:1:3,10:54:22.513,22.513,39766.0
2015:1:3,10:54:22.521,22.521,39746.0
2015:1:3,10:54:22.533,22.533,39728.0
2015:1:3,10:54:22.541,22.541,39669.0
2015:1:3,10:54:22.554,22.554,39605.0
2015:1:3,10:54:22.566,22.566,39586.0
2015:1:3,10:54:22.574,22.574,39608.0
2015:1:3,10:54:22.586,22.586,39670.0
2015:1:3,10:54:22.595,22.595,39702.0
2015:1:3,10:54:22.607,22.607,39637.0
2015:1:3,10:54:22.615,22.615,39538.0
2015:1:3,10:54:22.627,22.627,39462.0
2015:1:3,10:54:22.64,22.64,39429.0
2015:1:3,10:54:22.648,22.648,39428.0
2015:1:3,10:54:22.66,22.66,39461.0
2015:1:3,10:54:22.668,22.668,39516.0
2015:1:3,10:54:22.681,22.681,39538.0
2015:1:3,10:54:22.689,22.689,39494.0
2015:1:3,10:54:22.701,22.701,39441.0
2015:1:3,10:54:22.712,22.712,39428.0
2015:1:3,10:54:22.722,22.722,39429.0
2015:1:3,10:54:22.734,22.734,39438.0
2015:1:3,10:54:22.742,22.742,39457.0
2015:1:3,10:54:22.754,22.754,39477.0
2015:1:3,10:54:22.763,22.763,39463.0
2015:1:3,10:54:22.775,22.775,39388.0
2015:1:3,10:54:22.786,22.786,39266.0
2015:1:3,10:54:22.797,22.797,39122.0
2015:1:3,10:54:22.808,22.808,39021.0
2015:1:3,10:54:22.816,22.816,39039.0
2015:1:3,10:54:22.828,22.828,39102.0
2015:1:3,10:54:22.836,22.836,39063.0
2015:1:3,10:54:22.849,22.849,38962.0
2015:1:3,10:54:22.86,22.86,38926.0
2015:1:3,10:54:22.869,22.869,38986.0
2015:1:3,10:54:22.881,22.881,39115.0
2015:1:3,10:54:22.89,22.89,39299.0
2015:1:3,10:54:22.902,22.902,39408.0
2015:1:3,10:54:22.91,22.91,39351.0
2015:1:3,10:54:22.922,22.922,39051.0
2015:1:3,10:54:22.934,22.934,38821.0
2015:1:3,10:54:22.943,22.943,38666.0
2015:1:3,10:54:22.955,22.955,38641.0
2015:1:3,10:54:22.963,22.963,38601.0
2015:1:3,10:54:22.976,22.976,38604.0
2015:1:3,10:54:22.984,22.984,38636.0
2015:1:3,10:54:22.996,22.996,38563.0
2015:1:3,10:54:23.007,23.007,38323.0
2015:1:3,10:54:23.017,23.017,38038.0
2015:1:3,10:54:23.029,23.029,37876.0
2015:1:3,10:54:23.037,23.037,37988.0
2015:1:3,10:54:23.049,23.049,38199.0
2015:1:3,10:54:23.057,23.057,38335.0
2015:1:3,10:54:23.07,23.07,38329.0
2015:1:3,10:54:23.081,23.081,38286.0
2015:1:3,10:54:23.09,23.09,38340.0
2015:1:3,10:54:23.103,23.103,38474.0
2015:1:3,10:54:23.111,23.111,38673.0
2015:1:3,10:54:23.123,23.123,38877.0
2015:1:3,10:54:23.131,23.131,39041.0
2015:1:3,10:54:23.143,23.143,39181.0
2015:1:3,10:54:23.155,23.155,39355.0
2015:1:3,10:54:23.164,23.164,39462.0
2015:1:3,10:54:23.176,23.176,39542.0
2015:1:3,10:54:23.184,23.184,39745.0
2015:1:3,10:54:23.197,23.197,40058.0
2015:1:3,10:54:23.205,23.205,40197.0
2015:1:3,10:54:23.217,23.217,40069.0
2015:1:3,10:54:23.228,23.228,39814.0
2015:1:3,10:54:23.238,23.238,39711.0
2015:1:3,10:54:23.25,23.25,39873.0
2015:1:3,10:54:23.258,23.258,40130.0
2015:1:3,10:54:23.27,23.27,40277.0
2015:1:3,10:54:23.279,23.279,40307.0
2015:1:3,10:54:23.291,23.291,40292.0
2015:1:3,10:54:23.303,23.303,40357.0
2015:1:3,10:54:23.313,23.313,40463.0
2015:1:3,10:54:23.324,23.324,40546.0
2015:1:3,10:54:23.332,23.332,40576.0
2015:1:3,10:54:23.344,23.344,40563.0
2015:1:3,10:54:23.352,23.352,40554.0
2015:1:3,10:54:23.365,23.365,40563.0
2015:1:3,10:54:23.377,23.377,40480.0
2015:1:3,10:54:23.386,23.386,40190.0
2015:1:3,10:54:23.398,23.398,39773.0
2015:1:3,10:54:23.407,23.407,39236.0
2015:1:3,10:54:23.419,23.419,38706.0
2015:1:3,10:54:23.427,23.427,38528.0
2015:1:3,10:54:23.439,23.439,38454.0
2015:1:3,10:54:23.451,23.451,38399.0
2015:1:3,10:54:23.46,23.46,38315.0
2015:1:3,10:54:23.472,23.472,38236.0
2015:1:3,10:54:23.48,23.48,38167.0
2015:1:3,10:54:23.493,23.493,38107.0
2015:1:3,10:54:23.501,23.501,38067.0
2015:1:3,10:54:23.513,23.513,38059.0
2015:1:3,10:54:23.524,23.524,38054.0
2015:1:3,10:54:23.534,23.534,38030.0
2015:1:3,10:54:23.546,23.546,38043.0
2015:1:3,10:54:23.554,23.554,38083.0
2015:1:3,10:54:23.566,23.566,38089.0
2015:1:3,10:54:23.575,23.575,38098.0
2015:1:3,10:54:23.587,23.587,38135.0
2015:1:3,10:54:23.598,23.598,38157.0
2015:1:3,10:54:23.607,23.607,38190.0
2015:1:3,10:54:23.62,23.62,38172.0
2015:1:3,10:54:23.628,23.628,38171.0
2015:1:3,10:54:23.64,23.64,38123.0
2015:1:3,10:54:23.648,23.648,38131.0
2015:1:3,10:54:23.661,23.661,38055.0
2015:1:3,10:54:23.672,23.672,38025.0
2015:1:3,10:54:23.681,23.681,38010.0
2015:1:3,10:54:23.693,23.693,37974.0
2015:1:3,10:54:23.702,23.701999999999998,37907.0
2015:1:3,10:54:23.714,23.714,37858.0
2015:1:3,10:54:23.722,23.722,37832.0
2015:1:3,10:54:23.734,23.734,37817.0
2015:1:3,10:54:23.747,23.747,37779.0
2015:1:3,10:54:23.755,23.755,38015.0
2015:1:3,10:54:23.767,23.767,38228.0
2015:1:3,10:54:23.775,23.775,38187.0
2015:1:3,10:54:23.79,23.79,38014.0
2015:1:3,10:54:23.8,23.8,37842.0
2015:1:3,10:54:23.812,23.812,37723.0
2015:1:3,10:54:23.82,23.82,37648.0
2015:1:3,10:54:23.829,23.829,37600.0
2015:1:3,10:54:23.841,23.841,37588.0
2015:1:3,10:54:23.849,23.849,37448.0
2015:1:3,10:54:23.861,23.861,37151.0
2015:1:3,10:54:23.87,23.87,36530.0
2015:1:3,10:54:23.882,23.882,35960.0
2015:1:3,10:54:23.893,23.893,35504.0
2015:1:3,10:54:23.902,23.902,35778.0
2015:1:3,10:54:23.914,23.914,35362.0
2015:1:3,10:54:23.923,23.923,37162.0
2015:1:3,10:54:23.935,23.935,37973.0
2015:1:3,10:54:23.943,23.943,38149.0
2015:1:3,10:54:23.955,23.955,38971.0
2015:1:3,10:54:23.967,23.967,40830.0
2015:1:3,10:54:23.976,23.976,41106.0
2015:1:3,10:54:23.988,23.988,40863.0
2015:1:3,10:54:23.996,23.996,40425.0
2015:1:3,10:54:24.04,24.04,40380.0
2015:1:3,10:54:24.047,24.047,40481.0
2015:1:3,10:54:24.055,24.055,40719.0
2015:1:3,10:54:24.062,24.062,40910.0
2015:1:3,10:54:24.069,24.069,41075.0
2015:1:3,10:54:24.076,24.076,41208.0
2015:1:3,10:54:24.084,24.084,41347.0
2015:1:3,10:54:24.091,24.091,41484.0
2015:1:3,10:54:24.098,24.098,41630.0
2015:1:3,10:54:24.106,24.106,41832.0
2015:1:3,10:54:24.114,24.114,42059.0
2015:1:3,10:54:24.123,24.123,42303.0
2015:1:3,10:54:24.136,24.136,42593.0
2015:1:3,10:54:24.144,24.144,42717.0
2015:1:3,10:54:24.156,24.156,42750.0
2015:1:3,10:54:24.164,24.164,42748.0
2015:1:3,10:54:24.177,24.177,42792.0
2015:1:3,10:54:24.188,24.188,42935.0
2015:1:3,10:54:24.197,24.197,43092.0
2015:1:3,10:54:24.209,24.209,43143.0
2015:1:3,10:54:24.218,24.218,43224.0
2015:1:3,10:54:24.23,24.23,43288.0
2015:1:3,10:54:24.238,24.238,43375.0
2015:1:3,10:54:24.25,24.25,43394.0
2015:1:3,10:54:24.262,24.262,43397.0
2015:1:3,10:54:24.271,24.271,43337.0
2015:1:3,10:54:24.283,24.283,43144.0
2015:1:3,10:54:24.291,24.291,42938.0
2015:1:3,10:54:24.304,24.304,42873.0
2015:1:3,10:54:24.314,24.314,42971.0
2015:1:3,10:54:24.324,24.324,43140.0
2015:1:3,10:54:24.335,24.335,43250.0
2015:1:3,10:54:24.345,24.345,43267.0
2015:1:3,10:54:24.357,24.357,43275.0
2015:1:3,10:54:24.365,24.365,43272.0
2015:1:3,10:54:24.377,24.377,43085.0
2015:1:3,10:54:24.389,24.389,42553.0
2015:1:3,10:54:24.398,24.398,41257.0
2015:1:3,10:54:24.409,24.409,39333.0
2015:1:3,10:54:24.418,24.418,36829.0
2015:1:3,10:54:24.431,24.431,36281.0
2015:1:3,10:54:24.439,24.439,36102.0
2015:1:3,10:54:24.45,24.45,36060.0
2015:1:3,10:54:24.462,24.462,36788.0
2015:1:3,10:54:24.472,24.472,38667.0
2015:1:3,10:54:24.483,24.483,39953.0
2015:1:3,10:54:24.492,24.492,40142.0
2015:1:3,10:54:24.504,24.504,40498.0
2015:1:3,10:54:24.512,24.512,40975.0
2015:1:3,10:54:24.525,24.525,41422.0
2015:1:3,10:54:24.536,24.536,41724.0
2015:1:3,10:54:24.545,24.545,41953.0
2015:1:3,10:54:24.558,24.558,42228.0
2015:1:3,10:54:24.566,24.566,42542.0
2015:1:3,10:54:24.578,24.578,42727.0
2015:1:3,10:54:24.586,24.586,42887.0
2015:1:3,10:54:24.598,24.598,42990.0
2015:1:3,10:54:24.61,24.61,43036.0
2015:1:3,10:54:24.619,24.619,43102.0
2015:1:3,10:54:24.63,24.63,43097.0
2015:1:3,10:54:24.639,24.639,43085.0
2015:1:3,10:54:24.652,24.652,43060.0
2015:1:3,10:54:24.66,24.66,43054.0
2015:1:3,10:54:24.672,24.672,43061.0
2015:1:3,10:54:24.683,24.683,43075.0
2015:1:3,10:54:24.693,24.693,43065.0
2015:1:3,10:54:24.705,24.705,43036.0
2015:1:3,10:54:24.713,24.713,42996.0
2015:1:3,10:54:24.725,24.725,43000.0
2015:1:3,10:54:24.734,24.734,43007.0
2015:1:3,10:54:24.746,24.746,43022.0
2015:1:3,10:54:24.757,24.757,43035.0
2015:1:3,10:54:24.766,24.766,43038.0
2015:1:3,10:54:24.778,24.778,43050.0
2015:1:3,10:54:24.787,24.787,43063.0
2015:1:3,10:54:24.799,24.799,43076.0
