AcclX,AcclY,AcclZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Roll,Pitch,Yaw 
-0.2804,-0.1755,0.9173,-0.2846,0.7588,0.4106,-2.415,1.435,-9.8787,-10.831094773623274,-16.723345784730146,-103.51079469699108
-0.2804,-0.1776,0.9184,-0.2831,0.761,0.4121,-2.8612,1.2862,-9.94,-10.944481737595954,-16.68835146106579,-103.39030629283407
-0.2826,-0.1788,0.9128,-0.2817,0.7597,0.4085,-2.8087,1.3037,-9.94,-11.082490679911881,-16.89008817168259,-103.3429270834802
-0.2825,-0.1772,0.9143,-0.2817,0.7597,0.4085,-2.9575,1.3737,-10.1237,-10.968751307581217,-16.875129217551887,-103.32901517070081
-0.2845,-0.1789,0.9109,-0.2836,0.7603,0.4118,-3.4038,1.4437,-10.08,-11.111079485520014,-17.03121050386204,-103.3370318707957
-0.2833,-0.1764,0.9148,-0.2836,0.7603,0.4118,-3.1063,1.4525,-9.975,-10.91479655417762,-16.91918316829688,-103.34395802150505
-0.2808,-0.1765,0.9138,-0.2837,0.7608,0.4181,-3.0888,1.54,-9.8262,-10.931990007669864,-16.795332614390798,-103.25939752716313
-0.2851,-0.176,0.9139,-0.2814,0.7593,0.4121,-3.2987,1.1725,-10.045,-10.900715177886685,-17.02047012143572,-103.16272772330261
-0.2838,-0.176,0.914,-0.2814,0.7593,0.4121,-3.395,1.4525,-10.0362,-10.899479625325528,-16.95957528639668,-103.19097795849888
-0.2852,-0.1771,0.9164,-0.2866,0.7608,0.4106,-3.8063,1.3825,-10.1675,-10.937834882498644,-16.98977898367223,-103.5278164654496
-0.2834,-0.1779,0.9173,-0.2866,0.7608,0.4106,-3.22,1.0237,-9.9312,-10.975528999309686,-16.877910161616374,-103.58078231533435
-0.2815,-0.1782,0.9146,-0.2823,0.7608,0.4137,-3.2288,1.0062,-10.2112,-11.02521891981116,-16.812917115860667,-103.27757682844812
-0.2878,-0.1774,0.9126,-0.2822,0.7602,0.4126,-3.7275,1.5137,-10.2987,-11.000574742957948,-17.182530637706158,-103.14806271160043
-0.2834,-0.1754,0.9153,-0.2822,0.7602,0.4126,-3.6312,1.4437,-9.4937,-10.848504471056645,-16.926738969642763,-103.22576206808766
-0.2857,-0.1754,0.9137,-0.284,0.7608,0.4122,-3.8238,1.3475,-9.38,-10.866643575769515,-17.06381841045255,-103.28481297729562
-0.2846,-0.176,0.9157,-0.284,0.7608,0.4122,-2.7825,1.1987,-10.4825,-10.879694094481554,-16.977154325743236,-103.32484500907924
-0.2841,-0.1765,0.9137,-0.2828,0.7614,0.4138,-3.675,1.3562,-9.7388,-10.933071386221124,-16.97690823170642,-103.21720213533311
-0.2874,-0.1771,0.9133,-0.2838,0.7594,0.4092,-3.6488,1.1287,-10.22,-10.974055188042065,-17.158569815637012,-103.3398870782261
-0.2827,-0.1768,0.9168,-0.2838,0.7594,0.4092,-3.535,1.3387,-10.4212,-10.915333637861606,-16.859767824609698,-103.44975128031416
-0.2826,-0.1768,0.9179,-0.2832,0.7592,0.4118,-3.3863,1.085,-9.9137,-10.90245747509673,-16.822892155657968,-103.3645870215927
-0.2821,-0.1754,0.9146,-0.2832,0.7592,0.4118,-2.975,1.295,-9.7912,-10.856357432256754,-16.851252276240608,-103.34311506855444
-0.2846,-0.1747,0.915,-0.2832,0.759,0.4081,-3.5,1.2337,-9.8262,-10.809441124353336,-16.98251112950548,-103.3645186964658
-0.2891,-0.1755,0.9144,-0.2838,0.7595,0.4102,-2.9663,1.0237,-10.08,-10.864478438144788,-17.237063985068435,-103.2626581454477
-0.2806,-0.1765,0.92,-0.2838,0.7595,0.4102,-3.115,1.3912,-10.57,-10.860126519797731,-16.701328409376348,-103.4801987233688
-0.2843,-0.176,0.9127,-0.283,0.758,0.411,-3.395,1.61,-10.5612,-10.914499264897614,-16.99221135775174,-103.3152420569197
-0.2869,-0.1776,0.9125,-0.283,0.758,0.411,-3.3863,1.4525,-9.73,-11.013556494891706,-17.143775324703842,-103.28058523013216
-0.284,-0.1769,0.9123,-0.2818,0.7603,0.4109,-3.045,1.2687,-9.4937,-10.97387869485476,-17.000623882015866,-103.23216753399974
-0.2823,-0.1789,0.9154,-0.2837,0.7598,0.414,-3.5875,1.3037,-10.4912,-11.057945207911402,-16.846721162508075,-103.36585755490034
-0.2829,-0.1769,0.9104,-0.2837,0.7598,0.414,-3.5175,1.435,-10.8937,-10.996275714397987,-16.958158979916444,-103.30591169753237
-0.2838,-0.1745,0.9179,-0.2838,0.7596,0.412,-3.6488,1.3825,-9.5987,-10.76448338433994,-16.898765255079038,-103.33652997965531
-0.2835,-0.1774,0.916,-0.2838,0.7596,0.412,-4.0862,1.4525,-9.345,-10.960208425993482,-16.9013763938125,-103.37445720043544
-0.2856,-0.1742,0.9087,-0.2821,0.7593,0.4076,-2.94,1.3562,-10.0712,-10.852337709179503,-17.142270690274838,-103.24892953468738
-0.2836,-0.1771,0.9171,-0.2824,0.7627,0.4089,-3.1937,1.3125,-9.7912,-10.929594946557794,-16.901483516479637,-103.31563438591323
-0.2837,-0.1778,0.9119,-0.2824,0.7627,0.4089,-3.4563,1.1287,-10.57,-11.03272261905524,-16.976832085073976,-103.30295696551765
-0.2869,-0.1781,0.9138,-0.2838,0.76,0.4115,-3.64,1.5312,-9.8875,-11.028721691606547,-17.12035612495905,-103.30891775815323
-0.2838,-0.1764,0.9096,-0.2838,0.76,0.4115,-2.73,1.3825,-9.5288,-10.975340537105229,-17.03400570131283,-103.33491422110366
-0.2826,-0.1756,0.9179,-0.2845,0.7614,0.4117,-2.4413,1.61,-10.0712,-10.830528201117488,-16.834863894324304,-103.40643259152914
-0.2828,-0.1751,0.913,-0.2845,0.7602,0.413,-3.395,1.225,-9.7037,-10.856600036348581,-16.91600708683989,-103.36153687325553
-0.2833,-0.1757,0.9104,-0.2822,0.7602,0.413,-3.64,0.9187,-9.7825,-10.923178379532445,-16.986797426786772,-103.20363894135234
-0.2821,-0.1751,0.9152,-0.2833,0.76,0.4117,-3.7625,1.0325,-9.4937,-10.831401052861723,-16.850167690728597,-103.34041592136266
-0.2854,-0.1777,0.9134,-0.2833,0.76,0.4117,-3.6312,1.3475,-10.0625,-11.008826640207845,-17.041802297228738,-103.29803304510338
-0.2848,-0.1776,0.9143,-0.2846,0.7599,0.4129,-3.0363,1.19,-10.0975,-10.9926763252618,-17.00439495599353,-103.36967809647287
-0.2855,-0.1779,0.9177,-0.2846,0.7599,0.4129,-2.7388,0.9713,-10.115,-10.97100233802185,-16.984574188167098,-103.37251831668499
-0.284,-0.1768,0.9121,-0.2843,0.7611,0.415,-4.4275,1.61,-9.485,-10.970080216805131,-16.996719466271735,-103.28854251125013
-0.2862,-0.1765,0.9112,-0.2846,0.7602,0.411,-3.7275,1.2687,-9.3887,-10.962487548086216,-17.131076045033474,-103.3501563372648
-0.2841,-0.1779,0.9195,-0.2846,0.7602,0.411,-4.1388,1.4437,-9.8175,-10.950023599574306,-16.887067378948032,-103.44731693267238
-0.2877,-0.177,0.9109,-0.2835,0.7594,0.413,-4.1038,1.5837,-10.29,-10.996191222832739,-17.209609882192474,-103.2199012846379
-0.2823,-0.177,0.9151,-0.2835,0.7594,0.413,-3.8675,1.4437,-9.975,-10.947170829591636,-16.86728166660597,-103.35279996865175
-0.2829,-0.1759,0.9138,-0.2835,0.7614,0.4101,-3.9638,1.575,-9.625,-10.895881405464145,-16.9075494093355,-103.35949421400059
-0.2874,-0.1762,0.9125,-0.2849,0.7606,0.412,-3.5,1.5575,-9.5025,-10.928991698708286,-17.17094764407775,-103.3177952759074
-0.2835,-0.1756,0.9146,-0.2849,0.7606,0.412,-3.1763,0.9887,-9.9137,-10.868475978692498,-16.941925196190898,-103.40184390617905
-0.2825,-0.1754,0.9112,-0.2794,0.7596,0.4134,-2.6863,1.1462,-9.6775,-10.895723593288833,-16.932875328590605,-103.04185120904003
-0.2847,-0.1775,0.9157,-0.2794,0.7596,0.4134,-2.975,1.225,-10.3775,-10.970032877189784,-16.97176656710736,-103.04113943174681
-0.2851,-0.1755,0.9138,-0.2827,0.7609,0.414,-3.1937,1.3562,-9.9312,-10.871806772346197,-17.031813783265736,-103.17716814272876
-0.2835,-0.1765,0.9118,-0.2844,0.7609,0.411,-3.0188,1.2163,-9.4062,-10.955231917930652,-16.977813195494587,-103.3895210159645
-0.2872,-0.1764,0.911,-0.2844,0.7609,0.411,-3.1763,1.5837,-10.5612,-10.958747544843739,-17.187343131717252,-103.30596516523727
-0.2874,-0.177,0.9154,-0.2831,0.7614,0.4122,-3.08,1.0062,-9.8,-10.943589069707206,-17.13455247195296,-103.21398904826479
-0.2848,-0.1759,0.9134,-0.2831,0.7614,0.4122,-3.3863,1.0937,-10.0625,-10.900518909535537,-17.02849818909773,-103.2463085987161
-0.2828,-0.1792,0.9144,-0.284,0.7617,0.4125,-3.395,1.12,-10.15,-11.087598555579424,-16.889817359611367,-103.38453502187063
-0.2879,-0.1777,0.9134,-0.2842,0.7597,0.4117,-2.4675,1.2425,-9.975,-11.009434877041894,-17.177733065107766,-103.3046825544551
-0.2843,-0.1785,0.9155,-0.2842,0.7597,0.4117,-2.38,1.26,-9.87,-11.032796959579029,-16.961851674073454,-103.4008030202482
-0.2833,-0.1748,0.9129,-0.2835,0.7611,0.4118,-2.9663,1.155,-9.8612,-10.840119569852174,-16.951345245302313,-103.29894870910286
-0.2855,-0.1758,0.9189,-0.2835,0.7611,0.4118,-3.605,1.5225,-9.7125,-10.830729570069401,-16.969357503261783,-103.28960210242452
-0.2818,-0.1769,0.9165,-0.2824,0.7605,0.4146,-3.2638,1.4787,-9.7737,-10.924484902171685,-16.80718362933874,-103.25125272087233
-0.2841,-0.1782,0.9109,-0.2798,0.7586,0.4114,-3.6488,1.3825,-9.9663,-11.068673852341325,-17.008747962803035,-103.12501253676525
-0.2846,-0.1753,0.9153,-0.2798,0.7586,0.4114,-3.4913,1.4962,-10.3863,-10.842642278456662,-16.983196478013912,-103.09179336731447
-0.2843,-0.1759,0.9143,-0.2812,0.7582,0.4112,-3.605,1.365,-9.8087,-10.88983074487828,-16.98013228491873,-103.1997317112991
-0.2832,-0.1756,0.9133,-0.2812,0.7582,0.4112,-3.1763,1.645,-9.8087,-10.883448079165209,-16.93796036590396,-103.21533199476177
-0.2835,-0.1762,0.9115,-0.2819,0.7598,0.4151,-3.6663,1.7587,-9.8787,-10.940635326742884,-16.9791647043015,-103.15047120009093
-0.2839,-0.1771,0.9135,-0.2826,0.7601,0.4154,-3.2813,1.3212,-9.4937,-10.971734449938182,-16.967614038092677,-103.19630132429675
-0.2839,-0.1773,0.9127,-0.2826,0.7601,0.4154,-3.0538,1.2775,-9.52,-10.993239799061357,-16.979325071541005,-103.19583906182984
-0.2857,-0.1768,0.9154,-0.2826,0.7607,0.411,-3.6138,1.0237,-9.9575,-10.931632209677216,-17.034527645266625,-103.25031589521927
-0.2833,-0.1775,0.9101,-0.2826,0.7607,0.411,-3.8413,1.26,-9.8525,-11.035810543228761,-16.991479636766837,-103.29011093389654
-0.2833,-0.1768,0.9152,-0.2839,0.761,0.4098,-3.7888,1.365,-9.2312,-10.934059223626027,-16.90965586313006,-103.40503017051965
-0.2841,-0.1767,0.9206,-0.2816,0.7598,0.4113,-3.8063,1.4437,-9.345,-10.865375596879439,-16.86284016555648,-103.24499144612179
-0.2839,-0.1765,0.9179,-0.2816,0.7598,0.4113,-4.06,1.2425,-9.4325,-10.88432428863468,-16.893547244257974,-103.23561568019979
-0.2847,-0.1774,0.9164,-0.2816,0.7614,0.4123,-3.9463,1.1025,-8.8638,-10.955836213750317,-16.959032611149684,-103.18463642080924
-0.2843,-0.177,0.9178,-0.2816,0.7614,0.4123,-3.6837,1.4175,-9.7475,-10.915720039002045,-16.91950735594113,-103.19322735139438
-0.2832,-0.1774,0.9148,-0.2831,0.7604,0.4094,-3.7625,1.295,-9.555,-10.974563820673344,-16.90545715975293,-103.37907308248161
-0.2858,-0.1759,0.9141,-0.2828,0.7628,0.4087,-3.6488,1.26,-10.3687,-10.892464350360719,-17.060192780795383,-103.26932926588621
-0.2845,-0.1753,0.9163,-0.2828,0.7628,0.4087,-3.92,1.3125,-9.5987,-10.830698838590642,-16.964174089757595,-103.29726256750364
-0.2858,-0.1762,0.9156,-0.2842,0.7611,0.4106,-3.4038,1.4,-9.7562,-10.89280617434122,-17.037763651355778,-103.34548003665512
-0.2842,-0.1772,0.9115,-0.2842,0.7611,0.4106,-2.7475,1.1638,-10.15,-11.001096251447946,-17.01839748460102,-103.37698462749076
-0.2839,-0.1755,0.9159,-0.2831,0.7604,0.4145,-3.4213,1.4088,-10.08,-10.847603844310303,-16.935889011157954,-103.23206942892125
-0.2843,-0.1772,0.9135,-0.2831,0.7598,0.4094,-3.4213,1.1462,-10.0362,-10.977543919157926,-16.98677149649892,-103.354924319727
-0.2873,-0.178,0.9141,-0.283,0.7598,0.4094,-2.9225,0.42,-9.765,-11.01904377372735,-17.138068758955743,-103.29849261881517
-0.2854,-0.1765,0.913,-0.2842,0.7601,0.41,-2.94,0.49,-9.8087,-10.941563052204604,-17.065383045615096,-103.37249482230193
-0.283,-0.1767,0.9107,-0.2842,0.7601,0.41,-2.7037,1.0062,-10.0275,-10.980376779803182,-16.96952916441161,-103.4173503242777
-0.283,-0.1769,0.9146,-0.284,0.7598,0.411,-2.8525,1.6625,-10.4387,-10.946934885123605,-16.901872674329283,-103.40482960914686
-0.2834,-0.1755,0.9212,-0.284,0.7598,0.4047,-3.5963,1.3125,-10.4038,-10.78668015437934,-16.819230255654393,-103.54033048355578
-0.283,-0.177,0.9075,-0.2827,0.7606,0.4047,-3.9725,1.1638,-9.9663,-11.035895795993557,-17.008966114729365,-103.42477051278154
-0.2849,-0.1771,0.9145,-0.2827,0.7583,0.4118,-3.6312,1.0325,-9.9488,-10.960281644191223,-17.006571036534563,-103.2847396251877
-0.2852,-0.1776,0.9131,-0.2827,0.7583,0.4118,-3.8238,1.5837,-10.08,-11.006621479380655,-17.043540699451924,-103.27941052483783
-0.2841,-0.1762,0.9177,-0.2846,0.7606,0.413,-3.5525,1.4175,-9.73,-10.868949522747187,-16.91684065097575,-103.36903520840437
-0.2844,-0.1781,0.9184,-0.2846,0.7606,0.413,-3.71,0.8312,-9.2225,-10.974565464774521,-16.909890378261903,-103.39115540965658
-0.2844,-0.1759,0.9182,-0.2803,0.7598,0.4104,-2.9663,0.5338,-10.15,-10.845095718218172,-16.91955047390989,-103.15576055420236
-0.2855,-0.1747,0.9117,-0.2816,0.759,0.4115,-3.43,1.2163,-10.2112,-10.847522560185958,-17.0873793843978,-103.15626945847833
-0.2812,-0.1768,0.916,-0.2816,0.759,0.4115,-2.7825,1.3037,-10.0187,-10.924314925639829,-16.78870180210935,-103.29466358626561
-0.2872,-0.177,0.9165,-0.2834,0.7592,0.4094,-3.6225,1.54,-10.2462,-10.930719677273144,-17.087299162784497,-103.3284019681704
-0.2843,-0.1765,0.9184,-0.2834,0.7592,0.4094,-3.2813,1.2512,-9.5025,-10.87870894271129,-16.917432829165406,-103.39087329087353
-0.2811,-0.1778,0.9163,-0.2829,0.7606,0.4074,-3.2113,1.4787,-9.7912,-10.981036124599227,-16.767614831128434,-103.4632139513986
-0.285,-0.1771,0.9121,-0.2829,0.7578,0.4128,-3.5175,1.2337,-9.6337,-10.988222581055624,-17.039428193827153,-103.26941590459923
-0.2851,-0.1792,0.9141,-0.2829,0.7578,0.4128,-3.7188,1.435,-9.7562,-11.091346996849568,-17.018578483668982,-103.30398762834444
-0.2837,-0.1765,0.9187,-0.2829,0.7608,0.4134,-3.7713,1.82,-9.9663,-10.875631458694071,-16.87755101420841,-103.26784781857454
-0.2828,-0.1773,0.9191,-0.2829,0.7608,0.4134,-3.15,1.5312,-9.66,-10.918485115427039,-16.81389362705559,-103.29943661791147
-0.2846,-0.1774,0.9077,-0.2826,0.7609,0.4097,-3.8763,1.2163,-10.3687,-11.058106908474992,-17.090553407579627,-103.27773669670073
-0.2851,-0.1754,0.911,-0.287,0.7602,0.4106,-2.5638,1.0587,-9.7737,-10.898502297441341,-17.083012432131202,-103.51721423864097
-0.2846,-0.1779,0.9177,-0.287,0.7602,0.4106,-3.43,1.225,-9.8262,-10.970778762862949,-16.94013024577045,-103.58913169455815
-0.2836,-0.1765,0.9131,-0.2826,0.7601,0.4113,-3.2113,0.9187,-9.1087,-10.940282026267822,-16.957991784504305,-103.28263925020728
-0.2835,-0.1782,0.9146,-0.2826,0.7601,0.4113,-3.0275,1.3037,-9.3187,-11.025135346012105,-16.924065340712563,-103.3136371195554
-0.2815,-0.175,0.9139,-0.2818,0.7608,0.4173,-3.0975,1.505,-9.6425,-10.840615704522783,-16.83618757144757,-103.12209046402899
-0.2847,-0.1765,0.913,-0.2806,0.7606,0.4122,-3.7625,1.4612,-10.045,-10.941139317629164,-17.013747973706646,-103.10701841349714
-0.2833,-0.1768,0.9165,-0.2806,0.7606,0.4122,-4.1125,1.365,-9.2225,-10.918734266983225,-16.889920451361764,-103.15504563474578
-0.284,-0.1767,0.9171,-0.282,0.761,0.4123,-3.3163,1.1725,-9.5987,-10.905716207980582,-16.912328095252064,-103.22249245189842
-0.2841,-0.1767,0.914,-0.282,0.761,0.4123,-3.5175,1.3475,-10.15,-10.941696879946548,-16.968422794884177,-103.2080188448208
-0.2866,-0.1751,0.9115,-0.2836,0.7601,0.4112,-3.0538,1.2075,-10.3863,-10.87426302889969,-17.15078575715063,-103.25717920589875
-0.2841,-0.1773,0.9163,-0.2833,0.7596,0.411,-3.2375,1.1812,-10.0537,-10.95096373261509,-16.94076038633614,-103.35171164249019
-0.2847,-0.1744,0.913,-0.2833,0.7596,0.411,-3.6663,1.1462,-9.5025,-10.814610478810843,-17.02525192285739,-103.28602619471928
-0.2855,-0.1749,0.9155,-0.283,0.7585,0.4112,-2.7913,1.2775,-10.5612,-10.815639001184287,-17.030198822813134,-103.27537366442166
-0.2836,-0.1771,0.9117,-0.283,0.7585,0.4112,-3.2288,1.2425,-10.6662,-10.99252237337809,-16.982857521591903,-103.33090933680973
-0.2845,-0.1771,0.9132,-0.2828,0.7602,0.4177,-3.3775,1.435,-9.5987,-10.975366187258953,-17.004826476825116,-103.14358150476531
-0.2845,-0.1749,0.9142,-0.281,0.7614,0.4116,-3.3163,1.61,-10.3162,-10.831001443538788,-16.996580215874353,-103.12322098687984
-0.2843,-0.1756,0.9103,-0.281,0.7614,0.4116,-3.1325,1.5837,-10.4825,-10.918232313844122,-17.04626460831077,-103.12143001992364
-0.2856,-0.1776,0.9159,-0.2824,0.7603,0.4116,-3.43,1.26,-10.1937,-10.97376908361579,-17.02172515716207,-103.24429107519386
-0.2847,-0.1793,0.9126,-0.2824,0.7603,0.4116,-3.1675,1.19,-9.6162,-11.115079165871117,-17.02013904027962,-103.27390950347221
-0.2828,-0.1768,0.9142,-0.2829,0.7602,0.4186,-3.3688,1.2337,-9.7037,-10.945890770424935,-16.900140352924797,-103.16728285865159
-0.2814,-0.1762,0.9168,-0.2848,0.7593,0.4114,-3.1063,1.505,-10.2812,-10.879195317830822,-16.779862097914098,-103.48578381726949
-0.2846,-0.1745,0.9121,-0.2848,0.7593,0.4114,-2.9488,0.945,-10.22,-10.830879471157319,-17.026767801522215,-103.3751786848975
-0.2825,-0.1772,0.9127,-0.2824,0.7594,0.4114,-3.465,0.9013,-9.7912,-10.986870107378447,-16.907037518180854,-103.30728890125627
-0.2841,-0.1767,0.9117,-0.2824,0.7594,0.4114,-3.8325,0.945,-10.0887,-10.968760497939591,-17.00532807763916,-103.26213413825448
-0.2849,-0.1762,0.9166,-0.2802,0.7607,0.4142,-3.1937,1.4262,-9.8,-10.88156125378397,-16.975450110343658,-103.04335535633818
-0.2837,-0.1767,0.9182,-0.2801,0.7618,0.4117,-3.3688,1.2687,-10.4912,-10.892905985436101,-16.882706969650894,-103.11745794238901
-0.2851,-0.1767,0.9163,-0.2801,0.7618,0.4117,-3.3513,1.1987,-10.0712,-10.914925710491055,-16.98370671680217,-103.08019350099863
-0.2828,-0.1773,0.9205,-0.2826,0.7602,0.412,-3.7188,1.0937,-9.5725,-10.902408911702945,-16.796559250250727,-103.32318557781888
-0.2868,-0.1767,0.9162,-0.2826,0.7602,0.412,-3.4475,1.505,-9.6775,-10.91610821917118,-17.072093650071277,-103.21266908695482
-0.2849,-0.1776,0.918,-0.285,0.7615,0.4169,-3.0013,1.3825,-10.1062,-10.949326019761132,-16.951838040946853,-103.3018524944381
-0.2863,-0.1775,0.9153,-0.2846,0.7598,0.4123,-3.3425,1.1287,-9.9837,-10.97482665640322,-17.064805002492676,-103.35450455150597
-0.2877,-0.1764,0.9141,-0.2846,0.7598,0.4123,-3.8937,0.7,-9.8,-10.922611112238968,-17.168018416089577,-103.30448481213874
-0.2835,-0.1771,0.911,-0.284,0.7615,0.411,-3.6138,1.1375,-9.4762,-11.000997399060592,-16.995156502207283,-103.36257499442283
-0.2847,-0.1756,0.9145,-0.284,0.7615,0.411,-3.3775,1.3037,-9.5288,-10.869804419114534,-16.999858835782447,-103.33044519249819
-0.2833,-0.1752,0.9104,-0.2826,0.7598,0.4086,-3.01,1.015,-9.7737,-10.892941413627831,-16.99221050742651,-103.32254270179965
-0.2842,-0.1749,0.9125,-0.2823,0.7595,0.4068,-3.535,1.1025,-9.8175,-10.850458145263866,-17.00729870483383,-103.33156192908562
-0.283,-0.1755,0.9173,-0.2823,0.7595,0.4068,-3.0625,0.84,-9.87,-10.831121069853666,-16.864603323217974,-103.38425009266832
-0.2847,-0.1781,0.9162,-0.2832,0.7616,0.411,-3.43,1.1375,-9.625,-11.000125583725566,-16.958713819992827,-103.32000767681788
-0.2819,-0.1788,0.9135,-0.2832,0.7616,0.411,-3.9288,1.4088,-9.415,-11.074359251446134,-16.853933083408798,-103.37822967703553
-0.2832,-0.1766,0.9123,-0.2849,0.7597,0.4096,-3.9375,1.6013,-9.4412,-10.955907182542184,-16.94493990449051,-103.47552278931408
-0.2867,-0.1766,0.9116,-0.286,0.7598,0.4144,-3.9813,1.505,-9.8525,-10.963814827416176,-17.14858292015689,-103.36039134667328
-0.2833,-0.1756,0.918,-0.286,0.7598,0.4144,-4.0338,0.8838,-9.9925,-10.829352969141796,-16.87570327368742,-103.44658628062695
-0.2866,-0.1753,0.9138,-0.2806,0.7594,0.4124,-3.2638,0.9275,-10.2462,-10.859407032764882,-17.108598730282733,-103.0623967712809
-0.2829,-0.1764,0.9157,-0.2806,0.7594,0.4124,-2.6513,1.4787,-10.1325,-10.903754319990533,-16.886996135723862,-103.16439183899885
-0.2862,-0.1768,0.9171,-0.2826,0.7604,0.4098,-2.5725,1.68,-10.185,-10.911690122526892,-17.029433576000027,-103.27613087095285
-0.2836,-0.1778,0.9147,-0.283,0.7608,0.4086,-2.695,1.6275,-9.9925,-10.99981057807179,-16.932489438975157,-103.38217534194487
-0.2844,-0.1762,0.9135,-0.283,0.7608,0.4086,-3.2375,1.295,-10.1412,-10.917589869567461,-16.99507989201882,-103.33874412172086
-0.2865,-0.1757,0.9139,-0.2825,0.759,0.4109,-2.9838,1.0587,-10.64,-10.882587371026345,-17.105818741188635,-103.22765415940862
-0.2847,-0.1746,0.9119,-0.2825,0.759,0.4109,-3.5525,1.4262,-9.7912,-10.839248060220989,-17.050133434365964,-103.24291813798482
-0.2827,-0.1766,0.9147,-0.2815,0.7586,0.411,-3.6312,1.2337,-9.3013,-10.927362394095137,-16.88878376698154,-103.26397954019546
-0.2832,-0.1765,0.9084,-0.2802,0.7605,0.4092,-3.4388,1.33,-9.31,-10.99527555632736,-17.009930631206068,-103.16238450772622
-0.2843,-0.1764,0.918,-0.2802,0.7605,0.4092,-3.71,1.4088,-9.8262,-10.877473751037215,-16.920549532765143,-103.17538542441505
-0.2862,-0.1773,0.9115,-0.2819,0.7608,0.4117,-3.6925,1.12,-9.1525,-11.007101684392934,-17.12018363191485,-103.17048608946578
-0.2836,-0.1782,0.9166,-0.2819,0.7608,0.4117,-3.5875,0.8575,-10.2812,-11.001880173099192,-16.904808968375963,-103.2584639562386
-0.2882,-0.1787,0.9134,-0.2824,0.7606,0.4098,-2.9313,0.7875,-10.1937,-11.069516401272226,-17.191618017288405,-103.23063330213948
-0.2863,-0.1772,0.9148,-0.2824,0.7606,0.4103,-3.0363,0.9363,-10.2462,-10.962884721476724,-17.08489829325247,-103.24458931455554
-0.2781,-0.1778,0.9167,-0.284,0.7606,0.4103,-3.4038,1.2163,-10.5262,-10.976571770455523,-16.60792005762553,-103.53477073280014
-0.2869,-0.174,0.9137,-0.2811,0.761,0.4124,-3.8238,1.2512,-10.1412,-10.782455182066947,-17.117679044631643,-103.05082337637184
-0.2804,-0.1759,0.9121,-0.2811,0.761,0.4124,-3.1063,1.12,-10.535,-10.915263684868469,-16.811853025463286,-103.20988500152427
-0.2846,-0.178,0.9157,-0.2837,0.7593,0.4121,-3.5088,0.9887,-10.2112,-11.000156659501203,-16.959290554925104,-103.35281784814659
-0.2846,-0.1765,0.9137,-0.283,0.7596,0.4122,-3.6225,1.575,-9.7037,-10.93335762693079,-17.00288414377874,-103.27472389088851
-0.2818,-0.1778,0.9151,-0.283,0.7596,0.4122,-2.5988,1.9512,-10.1587,-10.995182084421295,-16.828458164753098,-103.35786910345176
-0.2838,-0.1778,0.9161,-0.2831,0.7612,0.4125,-3.1588,1.2775,-9.6337,-10.983646143671276,-16.911329014342115,-103.30039369788317
-0.2838,-0.177,0.9144,-0.2831,0.7612,0.4125,-3.3163,1.4262,-10.115,-10.955299076242518,-16.94491383828432,-103.28267741426875
-0.2835,-0.1765,0.914,-0.2839,0.7621,0.406,-4.2175,1.1025,-9.38,-10.929757312237282,-16.938362067129955,-103.46163780725901
-0.283,-0.1768,0.9144,-0.2839,0.7621,0.4091,-3.6575,1.1112,-9.9137,-10.94312000507887,-16.903855440034,-103.41068663508756
-0.2824,-0.1743,0.9124,-0.282,0.7598,0.4091,-3.8238,1.0675,-10.0537,-10.815475081441715,-16.909805165420572,-103.28889352079969
-0.2865,-0.1764,0.9181,-0.282,0.7599,0.4126,-3.5438,1.1287,-10.1412,-10.875892759409892,-17.03186299332615,-103.17519633628791
-0.2825,-0.1762,0.9164,-0.282,0.7599,0.4126,-3.465,1.365,-9.7562,-10.883653400069822,-16.851338117118328,-103.25129080703967
-0.2816,-0.1765,0.9147,-0.2834,0.7604,0.4119,-3.4038,1.4,-9.8262,-10.921443391873053,-16.820755656818175,-103.36530813207115
-0.2828,-0.1767,0.915,-0.2834,0.7604,0.4119,-3.4213,1.1462,-9.9137,-10.93009190187928,-16.878362914510777,-103.34363959578104
-0.2834,-0.1757,0.9131,-0.2859,0.7603,0.4061,-3.1063,1.0675,-9.9225,-10.891901583470169,-16.94685854158462,-103.59418950914615
-0.2816,-0.1789,0.9163,-0.2829,0.7598,0.411,-3.4563,1.1025,-10.0187,-11.047181631270025,-16.792279855160245,-103.39926731912361
-0.2828,-0.1778,0.9169,-0.2829,0.7598,0.411,-2.9313,1.1638,-10.29,-10.974441164269608,-16.84331337504551,-103.36115777922525
-0.283,-0.1787,0.9148,-0.2826,0.7602,0.413,-3.0713,1.2163,-10.2637,-11.05296703451472,-16.88712434328622,-103.2938533745579
-0.2882,-0.1766,0.9141,-0.2826,0.7602,0.413,-3.0713,1.295,-9.6775,-10.93485304017981,-17.185718674440317,-103.15073653208238
-0.2864,-0.1756,0.9138,-0.2833,0.7611,0.411,-2.9488,1.645,-10.255,-10.877755725571207,-17.11130380724826,-103.25169860636427
-0.2838,-0.1778,0.913,-0.2802,0.7602,0.411,-3.0713,1.575,-10.465,-11.019663465441711,-16.974364419328747,-103.14984304655282
