AcclX,AcclY,AcclZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Roll,Pitch,Yaw
-0.206,-0.2979,0.8938,-0.1306,0.6244,0.3817,-3.7188,0.4812,-9.59,-18.433174662429145,-12.350472596443536,-97.38402517746259
-0.2038,-0.3005,0.8964,-0.1291,0.623,0.3838,-3.43,0.805,-10.045,-18.532450394596776,-12.174556562086675,-97.29611286019926
-0.2025,-0.3013,0.9038,-0.1297,0.6246,0.3822,-3.78,1.19,-10.115,-18.437078240141897,-12.009266583475478,-97.39157936749324
-0.2108,-0.3023,0.9038,-0.1297,0.6246,0.3822,-4.515,2.0563,-10.7187,-18.49374981134599,-12.446392917757244,-97.27918311263925
-0.2178,-0.3129,0.9,-0.1287,0.6245,0.3803,-4.9788,2.1088,-11.2437,-19.16924260719904,-12.851127001841695,-97.2650245498939
-0.2151,-0.3142,0.9071,-0.1287,0.6245,0.3803,-4.4363,1.82,-11.1562,-19.105142379302322,-12.64191919356431,-97.31309414345746
-0.2158,-0.3157,0.898,-0.129,0.6249,0.3801,-3.9638,2.03,-11.8212,-19.368954707210822,-12.766168038072887,-97.35340391443036
-0.2175,-0.3145,0.8988,-0.1284,0.6234,0.3867,-4.0513,2.0038,-12.5913,-19.285701693857064,-12.860574001379186,-97.14335046834091
-0.2183,-0.3118,0.8958,-0.1284,0.6234,0.3867,-4.0513,1.6887,-12.39,-19.191635528270055,-12.95535748608116,-97.10106442270543
-0.2101,-0.3051,0.8993,-0.131,0.6244,0.3816,-3.5525,1.6013,-12.6262,-18.74129232899701,-12.50164463761116,-97.43602054097346
-0.2094,-0.3061,0.8973,-0.131,0.6244,0.3816,-3.815,1.2512,-12.1712,-18.836054103356105,-12.457417886154168,-97.45908812892188
-0.2098,-0.3066,0.8987,-0.127,0.6249,0.3807,-3.1675,1.855,-11.0075,-18.837556575458144,-12.458926118243854,-97.16573618450143
-0.2161,-0.3068,0.8979,-0.1283,0.6253,0.3802,-3.08,2.24,-9.905,-18.864523258986093,-12.808808491046264,-97.18580072634163
-0.219,-0.3085,0.8962,-0.1283,0.6253,0.3802,-2.6863,2.835,-9.7475,-18.994751234357135,-12.998444192007788,-97.16592751582074
-0.2292,-0.3016,0.8921,-0.1255,0.6249,0.3814,-2.3538,2.7125,-9.3362,-18.68004803817093,-13.639233486971458,-96.69517846638406
-0.2377,-0.2938,0.8882,-0.1255,0.6249,0.3814,-2.8875,2.485,-9.7388,-18.30414762045898,-14.220348359246435,-96.46442741991214
-0.2303,-0.2898,0.8894,-0.13,0.6243,0.381,-2.8263,1.5225,-9.7388,-18.04816884186807,-13.852428532333294,-96.87990017985643
-0.2262,-0.2912,0.8901,-0.13,0.6244,0.3777,-3.2462,0.595,-10.1412,-18.115567991458768,-13.592972395905209,-97.03015339819574
-0.218,-0.2937,0.8921,-0.1297,0.6244,0.3777,-3.85,0.2538,-9.7562,-18.222487991580316,-13.09456585538904,-97.16250370727926
-0.2139,-0.3002,0.8941,-0.1298,0.6242,0.3812,-4.165,0.315,-9.8525,-18.55901401543624,-12.79439643568707,-97.24100030350651
-0.2038,-0.3172,0.8955,-0.1298,0.6242,0.3812,-4.7163,0.1925,-10.01,-19.502678562186173,-12.142806480064417,-97.58159168447476
-0.2036,-0.3191,0.8946,-0.1304,0.6234,0.386,-4.8913,0.3763,-9.9312,-19.63079379527504,-12.101057775210187,-97.5647971283702
-0.2016,-0.3186,0.8916,-0.1304,0.6234,0.386,-4.2438,0.49,-9.8612,-19.663515398006496,-12.024374591442188,-97.58967155632789
-0.2039,-0.3121,0.8918,-0.1289,0.6244,0.3794,-3.5263,1.0325,-9.17,-19.289221846783587,-12.169745064180912,-97.49047062289988
-0.2118,-0.3112,0.9008,-0.1286,0.6235,0.3807,-2.5988,1.4,-9.7562,-19.059078738995435,-12.509961262302271,-97.31783164738545
-0.227,-0.3057,0.8879,-0.1286,0.6235,0.3807,-2.8963,1.7937,-9.9137,-18.998500794286926,-13.529475960747227,-97.04059090612043
-0.2297,-0.3065,0.8932,-0.1303,0.6251,0.383,-3.0625,1.4262,-9.9488,-18.939706973389423,-13.663540351820906,-97.08504749082475
-0.2299,-0.3096,0.8913,-0.1303,0.6251,0.383,-2.4413,1.6712,-10.3337,-19.154557899693742,-13.692012410543732,-97.12372852495878
-0.2259,-0.3124,0.8881,-0.1276,0.6244,0.3802,-2.205,1.5487,-11.165,-19.37940957262872,-13.503992628076597,-97.07298193348613
-0.2205,-0.3149,0.8918,-0.128,0.6231,0.3811,-2.4588,1.26,-11.8475,-19.448272142499587,-13.144340743342983,-97.19320188050983
-0.2075,-0.3153,0.8971,-0.128,0.6231,0.3811,-1.925,1.085,-11.5237,-19.365030377747157,-12.354548260301927,-97.3755472413417
-0.2028,-0.3089,0.9078,-0.1276,0.6264,0.381,-1.9512,1.7413,-11.7337,-18.79342087176393,-11.964386806660423,-97.32135704426362
-0.2024,-0.3068,0.9025,-0.1276,0.6264,0.381,-1.7413,2.17,-12.1538,-18.775231016897038,-11.986387392967641,-97.30677864192879
-0.2031,-0.306,0.8991,-0.1283,0.6248,0.3799,-1.75,2.7213,-11.8562,-18.795462799633288,-12.065756526923058,-97.37113368901517
-0.2133,-0.3021,0.9015,-0.1286,0.6245,0.3806,-2.17,3.3688,-11.9962,-18.52705885735468,-12.609280706565245,-97.18746871778487
-0.2331,-0.2919,0.8993,-0.1286,0.6245,0.3806,-2.345,4.4363,-12.1975,-17.98398535752396,-13.768519449446476,-96.76207507632435
-0.2354,-0.2925,0.9013,-0.1291,0.625,0.3786,-3.1238,4.375,-12.7487,-17.979875557238735,-13.939328404147984,-96.81278012978518
-0.2341,-0.2941,0.9025,-0.1291,0.625,0.3786,-2.7475,3.57,-12.6962,-18.049203660349086,-13.859415189552244,-96.85326964020786
-0.2363,-0.2973,0.9015,-0.1278,0.6237,0.3756,-2.065,3.0625,-13.3175,-18.251232711247802,-13.971465393667337,-96.8301581498276
-0.2392,-0.2974,0.8971,-0.1291,0.625,0.3794,-2.0125,3.2725,-12.4862,-18.34079911602022,-14.18881504586875,-96.80572949565551
-0.2312,-0.3014,0.8885,-0.1291,0.625,0.3794,-2.9925,2.5813,-12.3375,-18.737194899310627,-13.863247783737982,-96.98289935125467
-0.2292,-0.2999,0.9009,-0.1266,0.6257,0.3802,-3.185,2.0213,-11.2875,-18.412823383646433,-13.587431507685729,-96.77496280978724
-0.2261,-0.2989,0.8992,-0.1266,0.6257,0.3802,-2.0388,2.345,-10.8937,-18.387207462075956,-13.4299297325665,-96.80885948165242
-0.2216,-0.2977,0.8975,-0.1303,0.6245,0.3758,-2.03,2.2488,-10.955,-18.350726364977696,-13.203114976551463,-97.24009747384498
-0.2236,-0.2937,0.8977,-0.1272,0.6239,0.3813,-2.9575,2.4588,-11.2962,-18.11707086313498,-13.311937938012456,-96.81156531750408
-0.2223,-0.2889,0.898,-0.1272,0.6239,0.3813,-2.7125,2.0213,-10.78,-17.834430823517287,-13.263039013689582,-96.770866293231
-0.2266,-0.2866,0.8937,-0.1283,0.625,0.3791,-3.2813,1.7587,-10.0012,-17.780616591331167,-13.556522303162948,-96.80116754914957
-0.2262,-0.2865,0.8959,-0.1283,0.625,0.3754,-3.9988,1.8463,-10.7187,-17.733876158711837,-13.523987163869947,-96.88198165876331
-0.2206,-0.2921,0.9029,-0.1259,0.6258,0.3754,-4.1825,1.4175,-10.955,-17.926614564041483,-13.110501333766978,-96.84727671226611
-0.2187,-0.2931,0.8953,-0.129,0.6231,0.3798,-3.8937,1.1375,-11.41,-18.126742428290328,-13.071989106193865,-97.05184808818782
-0.2223,-0.2949,0.8984,-0.129,0.6231,0.3798,-5.0925,1.5575,-10.3512,-18.17232450224879,-13.221202673651078,-97.01834383344477
-0.2193,-0.3013,0.8946,-0.1265,0.6243,0.3754,-5.0662,1.6625,-10.9287,-18.612398244494177,-13.086565077808576,-97.03549226573385
-0.2169,-0.3043,0.8941,-0.1265,0.6253,0.3818,-5.4775,1.8725,-10.255,-18.795170612405364,-12.942467068007868,-96.97614589796447
-0.2158,-0.308,0.8913,-0.1268,0.6253,0.3818,-4.8125,1.9862,-10.3687,-19.062598665192255,-12.892607285693465,-97.06194799223324
-0.2159,-0.3126,0.8915,-0.1285,0.625,0.3794,-4.5413,2.6513,-10.115,-19.322340325422683,-12.87410930858928,-97.29534899519085
-0.2173,-0.3112,0.8886,-0.1285,0.625,0.3794,-3.8763,2.5375,-9.73,-19.30101039835502,-12.989070588391646,-97.2614611260296
-0.2239,-0.3118,0.8991,-0.129,0.6253,0.3807,-3.5088,2.2838,-9.8437,-19.12651381589353,-13.22542806399609,-97.17841872893162
-0.223,-0.3106,0.899,-0.129,0.6238,0.3762,-3.0363,2.5375,-9.8262,-19.059933567502284,-13.196710771647837,-97.27302065213296
-0.2221,-0.3112,0.8988,-0.1282,0.6238,0.3762,-4.0163,2.485,-9.3537,-19.097780431061146,-13.146528731744507,-97.23161489454452
-0.2214,-0.309,0.8941,-0.1288,0.6244,0.3786,-3.36,2.8263,-10.1237,-19.06517236867034,-13.170921030497006,-97.2133632830764
-0.2211,-0.3022,0.894,-0.1288,0.6244,0.3786,-3.6925,3.1763,-9.2662,-18.677788064993425,-13.185172747646059,-97.13340727836182
-0.2203,-0.3065,0.8967,-0.127,0.6252,0.3782,-3.9113,3.115,-8.505,-18.870422529902882,-13.09316669210228,-97.06302149641496
-0.2212,-0.3103,0.8921,-0.127,0.6252,0.3782,-3.3775,2.7388,-8.3825,-19.178522544772292,-13.175510736626892,-97.10082230009439
-0.2219,-0.3097,0.8939,-0.1274,0.6238,0.3792,-4.2438,3.5263,-8.4612,-19.109286321068517,-13.199075236665587,-97.09728841627353
-0.2256,-0.3052,0.8968,-0.1273,0.6254,0.3787,-3.5438,3.9113,-8.4962,-18.79527401798582,-13.382962840270384,-96.98307201065356
-0.2394,-0.3012,0.8963,-0.1273,0.6254,0.3787,-3.1325,3.395,-8.3212,-18.57535392058513,-14.15741659559118,-96.73064553444237
-0.241,-0.2994,0.8982,-0.1265,0.6252,0.3785,-2.4938,3.1937,-8.7062,-18.435282086149964,-14.2736242819383,-96.62461368172067
-0.2339,-0.3051,0.8974,-0.1265,0.6252,0.3785,-2.835,3.325,-8.575,-18.7763054957552,-13.886988710393723,-96.80488951140124
-0.2353,-0.311,0.8985,-0.1265,0.6258,0.3758,-3.0538,3.4475,-8.9075,-19.091645629728944,-13.899225988401929,-96.9171044047212
-0.235,-0.3098,0.8979,-0.1238,0.6242,0.3787,-2.6775,2.9138,-9.9663,-19.035963959528882,-13.896627827441652,-96.64223010365058
-0.2342,-0.3029,0.8954,-0.1238,0.6242,0.3787,-1.61,3.6488,-9.87,-18.690704431258652,-13.914538582930557,-96.56383791385228
-0.2438,-0.2974,0.8957,-0.1239,0.6242,0.3794,-2.5638,3.2375,-10.4912,-18.368523288735968,-14.449651275104605,-96.33990368340625
-0.2506,-0.2918,0.8899,-0.1239,0.6242,0.3794,-1.9862,3.4388,-12.005,-18.15492890933866,-14.94806304922703,-96.16007087360683
-0.2503,-0.286,0.8975,-0.1242,0.6246,0.3744,-1.5225,3.08,-12.0925,-17.676289581242525,-14.88482739477017,-96.21006240248575
-0.2456,-0.2872,0.8919,-0.1251,0.6246,0.3785,-3.3163,2.1175,-12.1887,-17.848625001366592,-14.698746310476812,-96.28070739687386
-0.243,-0.2916,0.8918,-0.1251,0.6246,0.3785,-3.9375,1.3387,-11.27,-18.106050585826413,-14.529662657780358,-96.38323697542344
-0.2393,-0.2976,0.8931,-0.1259,0.625,0.3772,-3.9375,0.8663,-11.34,-18.428405185399495,-14.276736827263216,-96.61011879424099
-0.2403,-0.3012,0.8916,-0.1259,0.625,0.3772,-4.2175,0.7088,-10.7712,-18.665412722073135,-14.321322034709818,-96.6462536980264
-0.2395,-0.3011,0.8965,-0.1262,0.624,0.3809,-4.5763,0.5513,-10.9725,-18.56546621826106,-14.21699194679604,-96.59952657737828
-0.2401,-0.3028,0.8945,-0.1238,0.6246,0.379,-3.9813,-0.0963,-10.7362,-18.701310865046764,-14.262560344090133,-96.47007696186938
-0.2482,-0.3088,0.892,-0.1238,0.6246,0.379,-4.6375,-0.49,-9.8525,-19.09431705651507,-14.708734770416186,-96.4399007169224
-0.2483,-0.3113,0.8916,-0.1246,0.625,0.3792,-4.1038,-1.05,-9.835,-19.246162923500876,-14.729913137451392,-96.53045575176118
-0.2436,-0.3149,0.8957,-0.1246,0.625,0.3792,-4.3925,-1.3912,-9.6862,-19.36977793312884,-14.406145485706727,-96.64168880651614
-0.2314,-0.3188,0.8959,-0.1246,0.6247,0.3831,-4.655,-2.1263,-9.1612,-19.587239959697886,-13.709907750377923,-96.78030097802313
-0.2238,-0.3156,0.8937,-0.1273,0.6262,0.3788,-4.1125,-2.0913,-9.4937,-19.450421442544403,-13.305230701902648,-97.13673745436157
-0.2158,-0.3132,0.8935,-0.1273,0.6262,0.3788,-2.59,-1.4175,-10.29,-19.31749340308187,-12.86177428156523,-97.2177397066072
-0.2153,-0.3116,0.8952,-0.1262,0.6258,0.3792,-2.7037,-0.665,-9.3712,-19.19221382913153,-12.800118018765989,-97.11321072712252
-0.2189,-0.3105,0.8977,-0.1262,0.6258,0.3792,-2.4675,0.0088,-9.2837,-19.079947438573434,-12.968263955893775,-97.04744193182357
-0.2235,-0.3057,0.8975,-0.128,0.6257,0.3817,-2.3013,0.4638,-9.38,-18.810142282728485,-13.248639873821974,-97.0109458583143
-0.2297,-0.302,0.8988,-0.1274,0.624,0.3798,-2.9663,0.7525,-9.9312,-18.57309642859108,-13.598332178428075,-96.87074857615167
-0.2362,-0.3018,0.9007,-0.1274,0.624,0.3798,-3.5263,1.015,-9.4587,-18.52471100036906,-13.944096710236291,-96.77109511559887
-0.2379,-0.3015,0.8975,-0.1265,0.6229,0.3806,-3.2813,0.8312,-9.9575,-18.56880154866286,-14.096244663352008,-96.6604892172568
-0.2405,-0.3023,0.8955,-0.1265,0.6229,0.3806,-3.9288,0.5163,-10.5875,-18.65328591093138,-14.266994346957848,-96.63394108096769
-0.2326,-0.302,0.8976,-0.1272,0.6232,0.3858,-3.7538,0.8487,-10.6487,-18.595792344246195,-13.823838317113486,-96.68997481046004
-0.2282,-0.3012,0.8951,-0.1262,0.6245,0.3795,-3.3513,0.8138,-10.8325,-18.59801494904908,-13.596683493497048,-96.79667664550561
-0.2142,-0.3036,0.8962,-0.1262,0.6245,0.3795,-3.57,0.35,-11.6287,-18.714235711203564,-12.798577360251686,-97.03074275375766
-0.2106,-0.3097,0.8946,-0.1266,0.625,0.3802,-3.5875,0.4812,-11.2175,-19.094345045883248,-12.5550693296406,-97.17117677002011
-0.2174,-0.3146,0.8954,-0.1266,0.625,0.3802,-3.535,1.47,-10.1412,-19.35836445259578,-12.8831035849521,-97.13362275213575
-0.2237,-0.3088,0.8942,-0.1268,0.6253,0.3734,-2.8963,1.085,-10.1675,-19.052396366712088,-13.281506499159697,-97.12741768105728
-0.2345,-0.3015,0.8964,-0.1278,0.626,0.381,-2.7388,0.9887,-10.0975,-18.591225975901363,-13.891441982659899,-96.79467346112948
-0.2347,-0.2975,0.8938,-0.1278,0.626,0.381,-2.6075,0.7263,-10.1062,-18.41037519387884,-13.985086540251297,-96.7395596723749
-0.2316,-0.2994,0.8972,-0.128,0.6248,0.3809,-2.4588,0.6913,-10.1763,-18.454001096114137,-13.770730907115105,-96.83026763070978
-0.23,-0.2984,0.8953,-0.128,0.6248,0.3809,-2.695,-0.1575,-10.15,-18.433078719098567,-13.700625185587908,-96.84219557497114
-0.2301,-0.2991,0.8934,-0.1254,0.6241,0.382,-3.0363,-0.0788,-9.7475,-18.509768109860364,-13.723547806274699,-96.63007668298671
-0.2207,-0.3015,0.891,-0.1297,0.6232,0.3804,-3.395,-0.5862,-9.45,-18.694547818551225,-13.229989793209667,-97.16888168711861
-0.2121,-0.3051,0.8933,-0.1297,0.6232,0.3804,-3.185,-0.315,-9.205,-18.85683487476091,-12.691726375629285,-97.33829474802373
-0.2124,-0.3026,0.8955,-0.1282,0.6246,0.3813,-2.4938,0.0175,-9.2662,-18.671158583496354,-12.665621748993637,-97.164524626882
-0.209,-0.3021,0.8983,-0.1282,0.6246,0.3813,-2.8,-0.3763,-9.6425,-18.588087935065545,-12.447512901127512,-97.20739430762382
-0.2072,-0.301,0.8983,-0.1274,0.6243,0.3788,-3.3513,0.9625,-9.3013,-18.524985423973312,-12.342610832606328,-97.20890578044396
-0.2069,-0.2977,0.8977,-0.1266,0.6227,0.3813,-2.835,1.2337,-8.82,-18.347248338703277,-12.339917009981363,-97.07237168138067
-0.2097,-0.2944,0.901,-0.1266,0.6227,0.3813,-2.6075,1.785,-8.8025,-18.0953025802164,-12.467178797359052,-96.99050936414902
-0.216,-0.2927,0.8961,-0.1276,0.625,0.3792,-2.5638,2.3975,-8.96,-18.08900222623123,-12.880214873478128,-96.9848237987942
-0.2197,-0.2907,0.9028,-0.1276,0.625,0.3792,-3.43,2.5813,-8.9425,-17.849038748869106,-13.032633260697779,-96.9021279607607
-0.2206,-0.2899,0.8955,-0.1277,0.6221,0.3757,-3.2725,2.5813,-9.625,-17.93809828565843,-13.18104171020367,-96.96892444788125
-0.222,-0.2916,0.8993,-0.1266,0.6229,0.3794,-3.8763,2.8175,-9.2225,-17.96533532872397,-13.21291659322726,-96.80464183264735
-0.2316,-0.3054,0.8958,-0.1266,0.6229,0.3794,-4.095,2.7562,-9.1525,-18.823441950468478,-13.718963261781266,-96.83881680580502
-0.2364,-0.3054,0.8957,-0.1266,0.6223,0.3808,-4.5938,2.7125,-9.275,-18.827435549845273,-14.00778458787415,-96.74116572073572
-0.2285,-0.3055,0.893,-0.1266,0.6223,0.3808,-4.095,2.1875,-9.4412,-18.885947623598856,-13.632304494897305,-96.85976925615812
-0.231,-0.3057,0.8935,-0.1262,0.623,0.3842,-4.1737,1.7237,-9.7737,-18.887744826563743,-13.739109196134201,-96.72202472593732
-0.228,-0.3022,0.8941,-0.127,0.623,0.3791,-4.0338,2.0475,-9.4062,-18.67542670264532,-13.590168862462328,-96.88763070746441
-0.2249,-0.3023,0.8957,-0.127,0.623,0.3791,-3.9025,1.8725,-9.8175,-18.64967201939466,-13.393780304335158,-96.93362752845964
-0.2233,-0.3044,0.8951,-0.1261,0.6234,0.3786,-4.2438,2.0213,-10.01,-18.78150508786927,-13.294815709741076,-96.92336082242969
-0.2296,-0.3013,0.8938,-0.1261,0.6234,0.3786,-4.6813,1.8112,-9.7388,-18.62932665187895,-13.659454397107389,-96.7926404550414
-0.2369,-0.3004,0.9006,-0.1268,0.6245,0.3862,-4.3488,1.575,-9.9663,-18.44683569433543,-13.99164127015045,-96.55964279859774
-0.2369,-0.2987,0.8975,-0.1262,0.6239,0.3838,-3.955,1.5925,-10.71,-18.408224318006397,-14.056672096920876,-96.54412799350264
-0.2341,-0.2992,0.8912,-0.1262,0.6239,0.3838,-4.4713,0.7,-11.1737,-18.55794010394482,-13.987244971513283,-96.59644721417185
-0.2234,-0.3003,0.8957,-0.1266,0.6236,0.38,-4.0513,0.56,-11.445,-18.534735693221993,-13.3402876815963,-96.87908840001276
-0.2178,-0.3075,0.8988,-0.1266,0.6236,0.38,-4.2,0.0963,-10.7712,-18.886148936876527,-12.935086546701223,-97.04821205066087
-0.2145,-0.3121,0.8884,-0.1273,0.6238,0.3908,-4.7688,0.3325,-10.5962,-19.35554397426579,-12.838105006111608,-96.99861208451048
-0.2062,-0.307,0.8906,-0.125,0.6234,0.3803,-4.235,0.805,-10.5087,-19.02045840610574,-12.372641377495457,-97.08605618409413
-0.2057,-0.3068,0.9039,-0.125,0.6234,0.3803,-3.2113,1.3212,-9.5637,-18.74878858960932,-12.172453650809972,-97.08319374521432
-0.2231,-0.3047,0.8932,-0.1256,0.625,0.3797,-3.64,2.1,-9.5987,-18.83599473941621,-13.23661414743603,-96.86552008823942
-0.2337,-0.3047,0.9004,-0.1256,0.625,0.3797,-4.1213,1.68,-9.5025,-18.69641754873424,-13.780660277954361,-96.70698240307284
-0.2407,-0.3066,0.9018,-0.1254,0.6246,0.3795,-4.1125,1.7762,-9.625,-18.777156963290917,-14.159679387688055,-96.61991879538868
-0.2408,-0.3099,0.9018,-0.126,0.6222,0.3841,-3.9725,1.0587,-11.0687,-18.964633070296685,-14.171736216402008,-96.61661056211274
-0.2334,-0.307,0.9018,-0.126,0.6222,0.3841,-3.2813,0.2362,-12.1538,-18.800518640600757,-13.787458486625848,-96.68693309543436
-0.2226,-0.2994,0.899,-0.1276,0.6241,0.3809,-2.275,0.1925,-12.46,-18.420555142576386,-13.24935547519878,-96.93542182958195
-0.2281,-0.2929,0.8943,-0.1276,0.6241,0.3809,-2.1525,0.0175,-11.7687,-18.13526882037337,-13.606126661453715,-96.77138501735612
-0.2342,-0.2838,0.8968,-0.1269,0.6255,0.3765,-2.9925,0.07,-11.2613,-17.56178514392392,-13.962219029035689,-96.58962298770695
-0.2353,-0.2808,0.9013,-0.1272,0.6231,0.3782,-3.8937,-0.0438,-11.4625,-17.30503489782645,-13.994141334489015,-96.5259093903763
-0.2348,-0.2807,0.8994,-0.1272,0.6231,0.3782,-4.1912,0.0263,-11.6025,-17.332917278341803,-13.993553602047243,-96.53251173940734
-0.2233,-0.291,0.8941,-0.1268,0.623,0.3801,-4.8738,-0.4112,-12.1712,-18.026696539530278,-13.390933865339308,-96.77887772476606
-0.2149,-0.2977,0.8927,-0.1268,0.623,0.3801,-5.2675,-0.4288,-12.1012,-18.44165654180422,-12.88996614635852,-96.99096812568122
-0.2128,-0.3048,0.8895,-0.128,0.6249,0.3799,-4.9175,-0.5075,-11.5587,-18.91363356704391,-12.75899904316862,-97.19900391952453
-0.2092,-0.3084,0.8893,-0.1315,0.6244,0.3807,-5.5125,-0.0875,-11.3312,-19.12550674611183,-12.542157736642837,-97.54919376839824
-0.2128,-0.3107,0.9005,-0.1315,0.6244,0.3807,-5.4513,1.2775,-9.94,-19.036211920822012,-12.589829670435838,-97.51748150466527
-0.218,-0.3109,0.9016,-0.1301,0.6258,0.3818,-5.8362,1.19,-9.8,-19.02582679110657,-12.860272215957972,-97.31011065758697
-0.2236,-0.3135,0.8944,-0.1301,0.6258,0.3818,-5.7312,1.3825,-9.8087,-19.315599216705724,-13.252292534596783,-97.26773833988628
-0.2215,-0.3163,0.8971,-0.1271,0.6251,0.3771,-5.3812,1.2163,-9.6425,-19.421405004029037,-13.115911999690198,-97.19662879028958
-0.2219,-0.3185,0.8962,-0.1293,0.6245,0.381,-5.1625,0.9625,-9.205,-19.56433270851043,-13.13162737842447,-97.31095869222955
-0.2232,-0.3197,0.8901,-0.1293,0.6245,0.381,-4.1038,0.6737,-9.1087,-19.756465596175566,-13.270992134306692,-97.31423673784919
-0.2222,-0.3164,0.8901,-0.1287,0.6253,0.381,-3.92,0.4025,-8.9425,-19.56900158331791,-13.238088964976235,-97.2381949287774
-0.218,-0.3184,0.8938,-0.1287,0.6253,0.381,-3.9113,0.7,-8.8375,-19.60742517074943,-12.955331607450017,-97.3167951716646
-0.2155,-0.3201,0.8889,-0.1256,0.6262,0.3802,-3.7713,1.2075,-8.4787,-19.80388524449659,-12.854822597427397,-97.15183477599334
-0.2231,-0.3174,0.8914,-0.1274,0.627,0.3811,-3.5613,1.7237,-7.98,-19.59973044437382,-13.244024470851706,-97.12988258173016
-0.2233,-0.3182,0.8909,-0.1274,0.627,0.3811,-3.0713,2.31,-7.735,-19.65491479545181,-13.278963512873748,-97.13766997192978
-0.2369,-0.317,0.8841,-0.1263,0.6264,0.381,-2.8963,1.96,-7.9975,-19.72546858827934,-14.107240006250521,-96.86421805378873
-0.2372,-0.3146,0.8933,-0.1263,0.6264,0.381,-2.9838,1.925,-9.0825,-19.401878445540994,-14.06335106887448,-96.81710346466261
-0.2388,-0.3119,0.8927,-0.1282,0.6262,0.3801,-2.9838,1.4525,-8.1287,-19.259217969254237,-14.166779724641989,-96.923704815735
-0.2338,-0.3118,0.893,-0.1278,0.6238,0.3794,-2.0913,0.2275,-9.3275,-19.247194307720335,-13.898556282266883,-96.98330366365116
-0.2271,-0.3099,0.8929,-0.1278,0.6238,0.3794,-2.5463,-0.21,-9.45,-19.140675796741295,-13.530285044732068,-97.05342726686685
-0.2202,-0.3094,0.8951,-0.1296,0.6246,0.3813,-2.205,-0.0875,-9.3537,-19.06837716594273,-13.11138791796369,-97.24067462647139
-0.2182,-0.3102,0.8986,-0.1296,0.6246,0.3813,-1.9775,0.4462,-9.5025,-19.04491664514958,-12.936772789878841,-97.27676647675369
-0.2206,-0.3072,0.8923,-0.1276,0.6241,0.3825,-2.4325,0.6737,-9.415,-18.99761367671235,-13.145678937838708,-97.03390158948592
-0.2286,-0.301,0.8924,-0.1286,0.6246,0.3782,-2.4763,0.9187,-8.9775,-18.63972637969507,-13.61699733336646,-97.0014083643701
-0.2333,-0.2948,0.9024,-0.1286,0.6246,0.3782,-3.2462,0.8925,-9.4587,-18.092711102850558,-13.796846069805063,-96.84588354782296
-0.2346,-0.2955,0.8947,-0.1274,0.6238,0.3807,-3.22,0.7525,-9.7562,-18.276829709429492,-13.97163807594799,-96.69574542397744
-0.2287,-0.3001,0.8948,-0.1274,0.6238,0.3807,-3.5263,0.455,-9.9837,-18.539909034943314,-13.639635418128357,-96.84491136389079
-0.2272,-0.3012,0.8981,-0.1286,0.6252,0.3789,-4.0775,0.2975,-10.2987,-18.540148196067594,-13.495379360916205,-97.00452971554509
-0.2256,-0.3049,0.8989,-0.1286,0.6252,0.3789,-4.2788,-0.0613,-10.57,-18.736074814986917,-13.375960260524458,-97.07428576298966
-0.2217,-0.3115,0.8944,-0.1303,0.6245,0.3803,-3.8937,-0.3413,-10.675,-19.20100209690376,-13.18486253679672,-97.3199663613175
-0.2054,-0.3149,0.8948,-0.1295,0.6248,0.3814,-4.2525,-0.28,-10.2812,-19.38765714692558,-12.265983673944346,-97.50478120111418
-0.2127,-0.3182,0.896,-0.1295,0.6248,0.3814,-3.1763,-0.0263,-10.0625,-19.55128681009148,-12.59213360019004,-97.44066553904658
-0.2058,-0.3158,0.8946,-0.129,0.6243,0.3816,-2.5025,0.1488,-10.4912,-19.443640990381756,-12.257392362881154,-97.46949913339787
-0.2053,-0.3141,0.8894,-0.1274,0.6258,0.3836,-2.7388,0.6737,-10.6138,-19.451136228716862,-12.27807401751191,-97.29421099996767
-0.2179,-0.302,0.8964,-0.1274,0.6258,0.3836,-2.5463,1.2687,-10.5525,-18.620809869498586,-12.934861752060295,-96.96406099417564
-0.2216,-0.2956,0.8974,-0.131,0.622,0.3814,-2.1438,1.2163,-10.6925,-18.232600820223023,-13.185252780150414,-97.16406534710785
-0.2155,-0.3005,0.8979,-0.131,0.622,0.3814,-2.7213,0.7175,-10.9725,-18.50319275949193,-12.841007192294324,-97.31646205864911
-0.2097,-0.3004,0.8988,-0.1299,0.6251,0.3841,-2.8612,1.1987,-10.9725,-18.480887497126876,-12.496908259528576,-97.25206045109331
-0.2053,-0.3051,0.898,-0.129,0.624,0.382,-3.5438,1.1638,-11.2175,-18.764772850151015,-12.22937916373907,-97.34710064237993
-0.202,-0.3102,0.8955,-0.129,0.624,0.382,-3.745,1.82,-11.7775,-19.10520458069088,-12.043325945042254,-97.45341774384131
-0.2043,-0.3131,0.8902,-0.1299,0.6231,0.3813,-3.7275,2.5638,-11.865,-19.377078789130774,-12.205866611427581,-97.54341452101484
-0.2064,-0.3144,0.899,-0.1299,0.6231,0.3813,-2.4938,2.6688,-11.4888,-19.276090876530006,-12.226627271191624,-97.52223236873073
-0.2108,-0.3134,0.8957,-0.1285,0.625,0.3825,-3.08,3.3425,-10.745,-19.284611999136292,-12.506243214941685,-97.31251632306423
